id,title,asking_price,cash_flow,revenue,city,state,vertical,url,broker_name,broker_domain,description,status,first_seen,last_seen
87df9b7348304afa,Building 5 - Sunrise Medical Office Park,,,,Clermont,FL,healthcare,https://millenia-partners.com/listings?propertyId=1332993-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.914038+00:00,2026-08-28T19:35:08.914038+00:00
a2297e25383cfada,Find yournext property,,,,Winter Garden,FL,other,https://millenia-partners.com/listings?propertyId=1052500-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.914960+00:00,2026-08-28T19:35:08.914960+00:00
d2ab47273a563bb1,Find yournext property,,,,Orlando,FL,other,https://millenia-partners.com/listings?propertyId=1599925-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.915834+00:00,2026-08-28T19:35:08.915834+00:00
ce5f94fb1817e151,1750 Longleaf Boulevard,,,,Lake Wales,FL,other,https://millenia-partners.com/listings?propertyId=1582649-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.916682+00:00,2026-08-28T19:35:08.916682+00:00
23cc059c9bc7d2da,Montgomery Executive Center,,,,Altamonte Springs,FL,other,https://millenia-partners.com/listings?propertyId=1136743-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.917626+00:00,2026-08-28T19:35:08.917626+00:00
788871d158a67213,Find yournext property,,,,Winter Springs,FL,other,https://millenia-partners.com/listings?propertyId=1622778-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.918485+00:00,2026-08-28T19:35:08.918485+00:00
71dbf4b3aa38115e,Find yournext property,925000.0,,,Orlando,FL,other,https://millenia-partners.com/listings?propertyId=434685-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.919368+00:00,2026-08-28T19:35:08.919368+00:00
d415608b0f192bd3,Liberty Management Building,819000.0,,,Orlando,FL,other,https://millenia-partners.com/listings?propertyId=1605952-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.920199+00:00,2026-08-28T19:35:08.920199+00:00
80c3427cf8005ea1,Find yournext property,1500000.0,,,Avenue Jacksonville,FL,other,https://millenia-partners.com/listings?propertyId=1627123-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.921155+00:00,2026-08-28T19:35:08.921155+00:00
4c6b5aee39539e8e,Find yournext property,600000.0,,,St Marietta,GA,other,https://millenia-partners.com/listings?propertyId=1136055-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.922000+00:00,2026-08-28T19:35:08.922000+00:00
8282a42d588f4749,Second Generation Medical Office Condo,2100000.0,,,Bogart,GA,healthcare,https://millenia-partners.com/listings?propertyId=1562134-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.922822+00:00,2026-08-28T19:35:08.922822+00:00
97561250f4b842cf,Find yournext property,,,,Orlando,FL,other,https://millenia-partners.com/listings?propertyId=1591138-sale,luke sawyer,buildout.com,"We’d love to know more about your property needs. If it’s out there, we’ll find it or help you build it.",active,2026-08-28T19:35:08.923809+00:00,2026-08-28T19:35:08.923809+00:00
3e2baddd70ebeb28,California Business Exchange – California Business Exchange,,,,Encinitas,CA,automotive,https://calbizx.com,r. everett roff,www.calbizx.com,"California Business Exchange Sell or Purchase Businesses in San Diego County with Broker with 30+ years experience Local experts who simplify selling and purchasing businesses Smart valuations. Serious buyers. Confidential guidance. Maximize value, minimize stress. Contact San Diego’s trusted business Brokerage. (760) 633-3336 Facebook Twitter Instagram Local Market Mastery Deep San Diego business intelligence. Real valuations, strategic timing, targeted buyers. We protect equity and accelerate profitable closings with hyper-local expertise. Serious Buyers Only Screened investors. Financially qualified. Motivated. We eliminate tire-kickers and deliver real offers fast, keeping negotiations strong and confidential. Smooth, Stress-Free Process We handle valuation, marketing, due diligence, and closing. Clear guidance. No surprises. You focus on business while we maximize results. Proven Expertise Every Seller Wants Qualified Buyer Match Rate 0 % Accurate Valuation 0 % Confidential Deal Protection 0 % Local Experts in Smart Exits San Diego County's Trusted Business Brokerage At California Business Exchange, we help San Diego business owners navigate life-changing decisions with clarity and confidence. Our team understands the true value of local businesses, the market forces shaping San Diego County, and what motivated buyers are actively seeking. We provide accurate pricing, confidential marketing, strategic positioning, and negotiation designed to protect every dollar you’ve built. Need Real proof? You can check the list of the businesses that has been sold within the duration of 30+ years. We translate your hard work into a strong sale and a smooth path forward. Your next chapter deserves expert direction. LEARN MORE R. Everett Roff/ Broker + Numerous Professional Qualified Associates. Smart Deals. Smooth Closings. Full-Service Brokerage for Successful Selling and Purchasing Business Brokerage We guide your entire sale. Accurate value, silent marketing, qualified bu",active,2026-08-28T19:54:16.437156+00:00,2026-08-28T19:54:16.437156+00:00
dd3f2f9e24733145,California Business Exchange – California Business Exchange,,,,Encinitas,CA,automotive,https://calbizx.com/,r. everett roff,www.calbizx.com,"California Business Exchange Sell or Purchase Businesses in San Diego County with Broker with 30+ years experience Local experts who simplify selling and purchasing businesses Smart valuations. Serious buyers. Confidential guidance. Maximize value, minimize stress. Contact San Diego’s trusted business Brokerage. (760) 633-3336 Facebook Twitter Instagram Local Market Mastery Deep San Diego business intelligence. Real valuations, strategic timing, targeted buyers. We protect equity and accelerate profitable closings with hyper-local expertise. Serious Buyers Only Screened investors. Financially qualified. Motivated. We eliminate tire-kickers and deliver real offers fast, keeping negotiations strong and confidential. Smooth, Stress-Free Process We handle valuation, marketing, due diligence, and closing. Clear guidance. No surprises. You focus on business while we maximize results. Proven Expertise Every Seller Wants Qualified Buyer Match Rate 0 % Accurate Valuation 0 % Confidential Deal Protection 0 % Local Experts in Smart Exits San Diego County's Trusted Business Brokerage At California Business Exchange, we help San Diego business owners navigate life-changing decisions with clarity and confidence. Our team understands the true value of local businesses, the market forces shaping San Diego County, and what motivated buyers are actively seeking. We provide accurate pricing, confidential marketing, strategic positioning, and negotiation designed to protect every dollar you’ve built. Need Real proof? You can check the list of the businesses that has been sold within the duration of 30+ years. We translate your hard work into a strong sale and a smooth path forward. Your next chapter deserves expert direction. LEARN MORE R. Everett Roff/ Broker + Numerous Professional Qualified Associates. Smart Deals. Smooth Closings. Full-Service Brokerage for Successful Selling and Purchasing Business Brokerage We guide your entire sale. Accurate value, silent marketing, qualified bu",active,2026-08-28T19:54:16.441093+00:00,2026-08-28T19:54:16.441093+00:00
dd3f2f9e24733145,California Business Exchange – California Business Exchange,,,,Encinitas,CA,automotive,https://calbizx.com/,r. everett roff,www.calbizx.com,"California Business Exchange Sell or Purchase Businesses in San Diego County with Broker with 30+ years experience Local experts who simplify selling and purchasing businesses Smart valuations. Serious buyers. Confidential guidance. Maximize value, minimize stress. Contact San Diego’s trusted business Brokerage. (760) 633-3336 Facebook Twitter Instagram Local Market Mastery Deep San Diego business intelligence. Real valuations, strategic timing, targeted buyers. We protect equity and accelerate profitable closings with hyper-local expertise. Serious Buyers Only Screened investors. Financially qualified. Motivated. We eliminate tire-kickers and deliver real offers fast, keeping negotiations strong and confidential. Smooth, Stress-Free Process We handle valuation, marketing, due diligence, and closing. Clear guidance. No surprises. You focus on business while we maximize results. Proven Expertise Every Seller Wants Qualified Buyer Match Rate 0 % Accurate Valuation 0 % Confidential Deal Protection 0 % Local Experts in Smart Exits San Diego County's Trusted Business Brokerage At California Business Exchange, we help San Diego business owners navigate life-changing decisions with clarity and confidence. Our team understands the true value of local businesses, the market forces shaping San Diego County, and what motivated buyers are actively seeking. We provide accurate pricing, confidential marketing, strategic positioning, and negotiation designed to protect every dollar you’ve built. Need Real proof? You can check the list of the businesses that has been sold within the duration of 30+ years. We translate your hard work into a strong sale and a smooth path forward. Your next chapter deserves expert direction. LEARN MORE R. Everett Roff/ Broker + Numerous Professional Qualified Associates. Smart Deals. Smooth Closings. Full-Service Brokerage for Successful Selling and Purchasing Business Brokerage We guide your entire sale. Accurate value, silent marketing, qualified bu",active,2026-08-28T19:54:16.444735+00:00,2026-08-28T19:54:16.444735+00:00
dece74df7fff71b9,California Business Exchange – California Business Exchange,,,,Encinitas,CA,automotive,https://calbizx.com/,r. everett roff,www.calbizx.com,"California Business Exchange Sell or Purchase Businesses in San Diego County with Broker with 30+ years experience Local experts who simplify selling and purchasing businesses Smart valuations. Serious buyers. Confidential guidance. Maximize value, minimize stress. Contact San Diego’s trusted business Brokerage. (760) 633-3336 Facebook Twitter Instagram Local Market Mastery Deep San Diego business intelligence. Real valuations, strategic timing, targeted buyers. We protect equity and accelerate profitable closings with hyper-local expertise. Serious Buyers Only Screened investors. Financially qualified. Motivated. We eliminate tire-kickers and deliver real offers fast, keeping negotiations strong and confidential. Smooth, Stress-Free Process We handle valuation, marketing, due diligence, and closing. Clear guidance. No surprises. You focus on business while we maximize results. Proven Expertise Every Seller Wants Qualified Buyer Match Rate 0 % Accurate Valuation 0 % Confidential Deal Protection 0 % Local Experts in Smart Exits San Diego County's Trusted Business Brokerage At California Business Exchange, we help San Diego business owners navigate life-changing decisions with clarity and confidence. Our team understands the true value of local businesses, the market forces shaping San Diego County, and what motivated buyers are actively seeking. We provide accurate pricing, confidential marketing, strategic positioning, and negotiation designed to protect every dollar you’ve built. Need Real proof? You can check the list of the businesses that has been sold within the duration of 30+ years. We translate your hard work into a strong sale and a smooth path forward. Your next chapter deserves expert direction. LEARN MORE R. Everett Roff/ Broker + Numerous Professional Qualified Associates. Smart Deals. Smooth Closings. Full-Service Brokerage for Successful Selling and Purchasing Business Brokerage We guide your entire sale. Accurate value, silent marketing, qualified bu",active,2026-08-28T19:54:16.446965+00:00,2026-08-28T19:54:16.446965+00:00
dece74df7fff71b9,California Business Exchange – California Business Exchange,,,,Encinitas,CA,automotive,https://calbizx.com/,r. everett roff,www.calbizx.com,"California Business Exchange Sell or Purchase Businesses in San Diego County with Broker with 30+ years experience Local experts who simplify selling and purchasing businesses Smart valuations. Serious buyers. Confidential guidance. Maximize value, minimize stress. Contact San Diego’s trusted business Brokerage. (760) 633-3336 Facebook Twitter Instagram Local Market Mastery Deep San Diego business intelligence. Real valuations, strategic timing, targeted buyers. We protect equity and accelerate profitable closings with hyper-local expertise. Serious Buyers Only Screened investors. Financially qualified. Motivated. We eliminate tire-kickers and deliver real offers fast, keeping negotiations strong and confidential. Smooth, Stress-Free Process We handle valuation, marketing, due diligence, and closing. Clear guidance. No surprises. You focus on business while we maximize results. Proven Expertise Every Seller Wants Qualified Buyer Match Rate 0 % Accurate Valuation 0 % Confidential Deal Protection 0 % Local Experts in Smart Exits San Diego County's Trusted Business Brokerage At California Business Exchange, we help San Diego business owners navigate life-changing decisions with clarity and confidence. Our team understands the true value of local businesses, the market forces shaping San Diego County, and what motivated buyers are actively seeking. We provide accurate pricing, confidential marketing, strategic positioning, and negotiation designed to protect every dollar you’ve built. Need Real proof? You can check the list of the businesses that has been sold within the duration of 30+ years. We translate your hard work into a strong sale and a smooth path forward. Your next chapter deserves expert direction. LEARN MORE R. Everett Roff/ Broker + Numerous Professional Qualified Associates. Smart Deals. Smooth Closings. Full-Service Brokerage for Successful Selling and Purchasing Business Brokerage We guide your entire sale. Accurate value, silent marketing, qualified bu",active,2026-08-28T19:54:16.450081+00:00,2026-08-28T19:54:16.450081+00:00
33d6bf91b5270543,Quick Links,1200000.0,,,Encinitas,CA,restaurant,https://calbizx.com/listings/,r. everett roff,www.calbizx.com,"LISTINGS Home / Listings Deli North County Coastal Asking Price: $50,000 Established: 1995 Amazing Opportunity & Price Reduction Business Park Cafe-Deli N. County Coastal Area – Asset Sale! $50K + Inv. Attractive Café with a 1,840 sq.ft. space with patio. Rent is $3,100/mo. Great opportunity with many large businesses in the area. New owner needs to promote catering and special events.  Open at 9AM to 2PM Mon thru Fri. Should open at 7:00 AM to 3PM and on Saturdays Casual American cuisine, mostly breakfast meals, sandwiches, salads, and hot meals including burgers. No hood.  Sales now are $11,000 a month with a net of $2,000. Owner works 15 hrs a week and has 2 employees. Lost accounts during Covid and hasn’t made the efforts to regain them. Owner is selling because they are too busy with other businesses to maximize the sales.  Motivated Casual Bar with Live Music and Dancing Asking Price: $1,000,000 Established: 2000 Gross of $1,200K/yr. with net of $400K/yr. The price is $1M with $350K down, owner will carry balance at 5%. Located in San Diego N. County. Only 10% of sales are food. Present owner for 24 years and works 40hrs/week Rent is $9,657/Mo. for 3,726sq.ft. Plenty of private parking. Has 8-10 Employees and working 32 hours/week or less. Bartenders get paid $16.85/hr. and doormen $17.50. Open 11:30 AM to 2AM Simple, Clear Guifdance Answers Buyers Need, Before They Commit Answers to Frequently Asked Questions How do you verify the financials of each business listing? We review tax returns, revenue statements, and market trends to ensure buyers see accurate value and profitable growth potential before any offer. Can I visit the business before making a decision? Yes — private viewings are arranged after NDA approval so confidentiality is protected while you assess real operations and market presence. What costs should I expect when purchasing a listed business? Beyond the purchase price: due diligence, legal review, licensing, and transition support. We guide ",active,2026-08-28T19:54:16.451500+00:00,2026-08-28T19:54:16.451500+00:00
94c04ff9486a3031,Listings,1200000.0,,,Encinitas,CA,restaurant,https://calbizx.com/listings/,r. everett roff,www.calbizx.com,"LISTINGS Home / Listings Deli North County Coastal Asking Price: $50,000 Established: 1995 Amazing Opportunity & Price Reduction Business Park Cafe-Deli N. County Coastal Area – Asset Sale! $50K + Inv. Attractive Café with a 1,840 sq.ft. space with patio. Rent is $3,100/mo. Great opportunity with many large businesses in the area. New owner needs to promote catering and special events.  Open at 9AM to 2PM Mon thru Fri. Should open at 7:00 AM to 3PM and on Saturdays Casual American cuisine, mostly breakfast meals, sandwiches, salads, and hot meals including burgers. No hood.  Sales now are $11,000 a month with a net of $2,000. Owner works 15 hrs a week and has 2 employees. Lost accounts during Covid and hasn’t made the efforts to regain them. Owner is selling because they are too busy with other businesses to maximize the sales.  Motivated Casual Bar with Live Music and Dancing Asking Price: $1,000,000 Established: 2000 Gross of $1,200K/yr. with net of $400K/yr. The price is $1M with $350K down, owner will carry balance at 5%. Located in San Diego N. County. Only 10% of sales are food. Present owner for 24 years and works 40hrs/week Rent is $9,657/Mo. for 3,726sq.ft. Plenty of private parking. Has 8-10 Employees and working 32 hours/week or less. Bartenders get paid $16.85/hr. and doormen $17.50. Open 11:30 AM to 2AM Simple, Clear Guifdance Answers Buyers Need, Before They Commit Answers to Frequently Asked Questions How do you verify the financials of each business listing? We review tax returns, revenue statements, and market trends to ensure buyers see accurate value and profitable growth potential before any offer. Can I visit the business before making a decision? Yes — private viewings are arranged after NDA approval so confidentiality is protected while you assess real operations and market presence. What costs should I expect when purchasing a listed business? Beyond the purchase price: due diligence, legal review, licensing, and transition support. We guide ",active,2026-08-28T19:54:16.453140+00:00,2026-08-28T19:54:16.453140+00:00
