id,source_url,broker_name,title,asking_price,revenue,cash_flow,city,state,vertical,business_type,first_seen,status,hash,broker,broker_url,last_seen,raw_text,confidence,is_real_listing,reject_reason
e61015845a7126335287e45739fb8a19,https://murphybusiness.com/business-brokerage/detail/22470/est-winery-and-vineyard-in-nova-scotia-wine-country,Murphy Business,Est. Winery & Vineyard in Nova Scotia Wine Country,2950000.0,,14110.0,,NS,food,Winery & Vineyard,2026-02-23T17:20:44.460040+00:00,active,,,,,,75,True,
c0d3032924bb9bee83dfbe262107d681,https://murphybusiness.com/business-brokerage/detail/20271/highly-profitable-se-wisconsin-luxury-dining-landmark,Murphy Business,Highly Profitable SE Wisconsin Luxury Dining Landmark,2800000.0,,804551.0,,,food,Luxury Dining Restaurant,2026-02-23T17:20:44.460045+00:00,active,,,,,,75,True,
f7bbdaa0b5d685b18bb16e80cf566dd2,https://murphybusiness.com/business-brokerage/detail/17181/multi-location-auto-repair,Murphy Business,Multi-Location Auto Repair,2750000.0,,499163.0,,,auto,Multi-Location Auto Repair,2026-02-23T17:20:44.460049+00:00,active,,,,,,85,True,
94c6f0b8cffbddc2caab794e0cb402eb,https://murphybusiness.com/business-brokerage/detail/18365/31-year-pulmonology-practice-established-trusted-and-poised-for-growth,Murphy Business,"31-Year Pulmonology Practice – Established, Trusted & Poised for Growth",2699000.0,,972922.0,,,healthcare,Pulmonology Practice,2026-02-23T17:20:44.460057+00:00,active,,,,,,85,True,
4de57aaa14c144a1b58427ad5b3925e9,https://murphybusiness.com/business-brokerage/detail/17704/exclusive-opportunity-established-leader-in-mobility-and-accessibility-solutions,Murphy Business,Exclusive Opportunity: Established Leader in Mobility & Accessibility Solutions,2695000.0,,635710.0,,,healthcare,Mobility & Accessibility Solutions,2026-02-23T17:20:44.460062+00:00,active,,,,,,72,True,
4128b74ff7f93a3255960cc2a22a642f,https://murphybusiness.com/business-brokerage/detail/23119/20-yr-jewelry-manufacturing-w-modern-technology,Murphy Business,20+ Yr. Jewelry Manufacturing w/Modern Technology,2600000.0,,227853.0,,,retail,Jewelry Manufacturing,2026-02-23T17:20:44.460067+00:00,active,,,,,,75,True,
93f9f66a254c8406c070daf8ab359609,https://murphybusiness.com/business-brokerage/detail/22713/established-multi-location-men-s-clothing-stores,Murphy Business,Established Multi-Location Men’s Clothing Stores,2500000.0,,525621.0,,,retail,Men's Clothing Stores,2026-02-23T17:20:44.460073+00:00,active,,,,,,85,True,
6ac33b20fdf286afc8152429791b958d,https://murphybusiness.com/business-brokerage/detail/22266/price-reduced-profitable-new-used-boats-and-motors,Murphy Business,Price Reduced! Profitable New/Used Boats and Motors,2300000.0,,290579.0,,,retail,Boat and Motor Sales,2026-02-23T17:20:44.460078+00:00,active,,,,,,72,True,
3579cf1cd671782c3fa751349f08c676,https://murphybusiness.com/business-brokerage/detail/22044/southern-mn-gym-for-sale,Murphy Business,Southern MN Gym For Sale,2200000.0,,362476.0,,,other,Gym,2026-02-23T17:20:44.460082+00:00,active,,,,,,72,True,
c47acbe72fa8836645589cc39234ffa3,https://murphybusiness.com/business-brokerage/detail/21273/sliding-glass-door-repair,Murphy Business,Sliding Glass Door Repair,2100000.0,,562776.0,,,construction,Sliding Glass Door Repair,2026-02-23T17:20:44.460086+00:00,active,,,,,,75,True,
ac45498134ded853ae63bc833815243c,https://murphybusiness.com/business-brokerage/detail/21268/electrical-contractor-for-sale,Murphy Business,Electrical Contractor for Sale,2100000.0,,813279.0,,,construction,Electrical Contractor,2026-02-23T17:20:44.460090+00:00,active,,,,,,85,True,
24382886e8342c3cfffc520771a29e67,https://murphybusiness.com/business-brokerage/detail/22442/residential-drainage-construction-design-and-mitigation-services,Murphy Business,"Residential-Drainage Construction, Design and Mitigation Services",2100000.0,,152434.0,,,construction,Residential Drainage Services,2026-02-23T17:20:44.460096+00:00,active,,,,,,85,True,
c270c7147efbc656c9cde0bc07ab42ac,https://murphybusiness.com/business-brokerage/detail/22846/leading-supplier-of-bonsai-and-unique-greenery,Murphy Business,Leading Supplier of Bonsai & Unique Greenery,2100000.0,,126851.0,,,retail,Bonsai & Greenery Supplier,2026-02-23T17:20:44.460100+00:00,active,,,,,,75,True,
6f4cc6bde942deebe97173f769f51c58,https://murphybusiness.com/business-brokerage/detail/22933/very-profitable-pool-and-spa-sales-and-installation-business,Murphy Business,Very Profitable Pool & Spa Sales & Installation Business,2050000.0,,657868.0,,,retail,Pool & Spa Sales & Installation,2026-02-23T17:20:44.460105+00:00,active,,,,,,75,True,
bd859061b3951ba3ed4a79143aeab7e4,https://murphybusiness.com/business-brokerage/detail/22061/motorcycle-and-powersports-dealership-western-iowa,Murphy Business,Motorcycle & Powersports Dealership - Western Iowa,2000000.0,,247709.0,,,auto,Motorcycle & Powersports Dealership,2026-02-23T17:20:44.460109+00:00,active,,,,,,85,True,
2d62be5dfda8ad616114d4bfa47605d0,https://murphybusiness.com/business-brokerage/detail/22692/outdoor-and-casual-clothing-retailer,Murphy Business,Outdoor & Casual Clothing Retailer,1990000.0,,585294.0,,,retail,Outdoor & Casual Clothing Retailer,2026-02-23T17:20:44.460114+00:00,active,,,,,,75,True,
660d4e1ad31ba801a6c74cf1aa0900c1,https://murphybusiness.com/business-brokerage/detail/22858/specialty-e-commerce-ornamental-aquatic-animals,Murphy Business,Specialty E-Commerce -Ornamental Aquatic Animals,1850000.0,,528752.0,,,retail,E-Commerce - Ornamental Aquatic Animals,2026-02-23T17:20:44.460119+00:00,active,,,,,,75,True,
a461f851968376a6a79e4b2436e751da,https://murphybusiness.com/business-brokerage/detail/16769/legacy-commercial-glass-business-in-north-atlanta,Murphy Business,Legacy Commercial Glass Business in North Atlanta,1800000.0,,580118.0,,,construction,Commercial Glass Business,2026-02-23T17:20:44.460123+00:00,active,,,,,,75,True,
834b33ff463d43bcad2cd31fa1548f9e,https://murphybusiness.com/business-brokerage/detail/22241/custom-wood-door-and-millwork-business-for-sale,Murphy Business,Custom Wood Door & Millwork Business For Sale,1800000.0,,1340777.0,,,construction,Custom Wood Door & Millwork,2026-02-23T17:20:44.460128+00:00,active,,,,,,85,True,
1bc6c277d854cd963090d543ee7006a2,https://murphybusiness.com/business-brokerage/detail/21672/dental-lab-and-clinic,Murphy Business,Dental Lab and Clinic,1750000.0,,462076.0,,,healthcare,Dental Lab and Clinic,2026-02-23T17:20:44.460132+00:00,active,,,,,,75,True,
9e915c0dc847dff0a3e669d19bcf5ce3,https://murphybusiness.com/business-brokerage/detail/20127/convenience-store-gas-station-diesel-fuel,Murphy Business,Convenience Store Gas Station Diesel Fuel,1700000.0,,,,,retail,Convenience Store Gas Station,2026-02-23T17:20:44.460136+00:00,active,,,,,,75,True,
c211166afa8bb7cec77149673aeab1dd,https://murphybusiness.com/business-brokerage/detail/22362/valley-tasting-room,Murphy Business,Valley Tasting Room,1700000.0,,231100.0,,,food,Tasting Room,2026-02-23T17:20:44.460141+00:00,active,,,,,,72,True,
6227fa1f9e8cabac756c2b754f01fde7,https://murphybusiness.com/business-brokerage/detail/21794/landscape-design-and-installation,Murphy Business,Landscape Design and Installation,1700000.0,,503938.0,,,landscape,Landscape Design and Installation,2026-02-23T17:20:44.460146+00:00,active,,,,,,85,True,
c5278f9e7905d10451709c7d81d7ddfa,https://murphybusiness.com/business-brokerage/detail/22543/specialty-restaurants,Murphy Business,Specialty Restaurants,1700000.0,,802556.0,,,food,Specialty Restaurants,2026-02-23T17:20:44.460150+00:00,active,,,,,,75,True,
9e52ede80d04dbda01b3b74d2b8b9862,https://murphybusiness.com/business-brokerage/detail/21770/landscaping-tree-trimming-plants-and-maintenance,Murphy Business,"Landscaping, Tree Trimming, Plants and Maintenance",1699000.0,,419439.0,,,cleaning,Landscaping & Tree Trimming Service,2026-02-23T17:20:44.460155+00:00,active,,,,,,85,True,
563b4171d1965d785adf4f104840fa1e,https://murphybusiness.com/business-brokerage/detail/21573/luxury-home-staging-company-12-years-reputation,Murphy Business,Luxury Home Staging Company - 12+ Years Reputation,1650000.0,,180264.0,,,retail,Luxury Home Staging,2026-02-23T17:20:44.460160+00:00,active,,,,,,75,True,
d803ceea4dbbc95c24ac4d5ef8cfc3e8,https://murphybusiness.com/business-brokerage/detail/22538/profitable-abilene-coffee-shop-w-prime-real-estate,Murphy Business,Profitable Abilene Coffee Shop w/ Prime Real Estate,1650000.0,,79005.0,Abilene,,food,Coffee Shop,2026-02-23T17:20:44.460165+00:00,active,,,,,,85,True,
2489ef453536e453b37d87be734eb613,https://murphybusiness.com/business-brokerage/detail/19783/price-reduced-event-center-restaurant-lounge-bowling-video-lottery,Murphy Business,"PRICE REDUCED - Event Center, Restaurant, Lounge, Bowling, Video Lottery",1600000.0,,181282.0,,,food,Event Center / Restaurant / Lounge / Bowling,2026-02-23T17:20:44.460170+00:00,active,,,,,,75,True,
0d6cc4835f5447b28c0ea4cf73d68710,https://murphybusiness.com/business-brokerage/detail/22024/front-range-vending-company,Murphy Business,Front Range Vending Company,1599000.0,,454793.0,,,vending,Vending Machine Company,2026-02-23T17:20:44.460174+00:00,active,,,,,,85,True,
3aaf0da2728b91d267f7df25046394cd,https://murphybusiness.com/business-brokerage/detail/22902/midwest-home-health-agency,Murphy Business,Midwest Home Health Agency,1550000.0,,112665.0,,,healthcare,Home Health Agency,2026-02-23T17:20:44.460178+00:00,active,,,,,,85,True,
e96d510630060995872624883bebe596,https://murphybusiness.com/business-brokerage/detail/22457/established-full-service-auto-dealership-and-service-center,Murphy Business,Established Full-Service Auto Dealership & Service Center,1499000.0,,301952.0,,,auto,Auto Dealership & Service Center,2026-02-23T17:20:44.460182+00:00,active,,,,,,85,True,
df79acea60335036f0b7c6fae5308e5e,https://murphybusiness.com/business-brokerage/detail/22763/luxury-specialty-hair-removal-spa,Murphy Business,Luxury Specialty Hair Removal Spa,1495000.0,,302598.0,,,healthcare,Hair Removal Spa,2026-02-23T17:20:44.460187+00:00,active,,,,,,75,True,
985e449f19d29182a8ee891159c4c172,https://murphybusiness.com/business-brokerage/detail/22255/commerical-landscaping-company,Murphy Business,Commerical Landscaping Company,1450000.0,,463724.0,,,landscape,Commercial Landscaping,2026-02-23T17:20:44.460193+00:00,active,,,,,,85,True,
a9af557fab549c41564bcfdf87ca705c,https://murphybusiness.com/business-brokerage/detail/22459/relocatable-professional-and-educational-industry-association,Murphy Business,Relocatable Professional and Educational Industry Association,1448000.0,,454350.0,,,other,Professional and Educational Industry Association,2026-02-23T17:20:44.460197+00:00,active,,,,,,45,True,
890d229774ed58f732a0774bfdba9da6,https://murphybusiness.com/business-brokerage/detail/21091/nail-and-beauty-salon,Murphy Business,Nail & Beauty Salon,1429000.0,,330518.0,,,retail,Nail & Beauty Salon,2026-02-23T17:20:44.460201+00:00,active,,,,,,75,True,
69f867685c5002c68734b4f8008dea6e,https://murphybusiness.com/business-brokerage/detail/22474/office-furniture-installer-established-owner-willing-to-stay,Murphy Business,"Office Furniture Installer, Established, Owner Willing to Stay",1400000.0,,524712.0,,,construction,Office Furniture Installer,2026-02-23T17:20:44.460205+00:00,active,,,,,,75,True,
328880851cefd9c036e56b026fcdaee9,https://murphybusiness.com/business-brokerage/detail/22776/est-multi-location-auto-repair-tire-and-towing,Murphy Business,"Est., Multi Location Auto Repair, Tire & Towing",1400000.0,,686855.0,,,auto,"Multi-Location Auto Repair, Tire & Towing",2026-02-23T17:20:44.460210+00:00,active,,,,,,85,True,
fc43fab2a36e0bcc219d9e4926e98a45,https://murphybusiness.com/business-brokerage/detail/20714/mixed-use-comm-retail-restaurant-and-residential,Murphy Business,Mixed-use Comm. Retail-Restaurant & Residential,1390000.0,,38588.0,,,food,Mixed-use Retail-Restaurant with Residential,2026-02-23T17:20:44.460214+00:00,active,,,,,,75,True,
0855560699f2022bf66a6db8f7cd52cc,https://murphybusiness.com/business-brokerage/detail/22900/20-year-home-d-cor-gift-and-antique-retailer,Murphy Business,"20+ Year Home Décor, Gift, and Antique Retailer",1350000.0,,104673.0,,,retail,"Home Décor, Gift, and Antique Retailer",2026-02-23T17:20:44.460220+00:00,active,,,,,,85,True,
1d82601991bd4fad82307c3c1c3e6c04,https://murphybusiness.com/business-brokerage/detail/20405/established-plastering-company-for-sale,Murphy Business,Established Plastering Company For Sale,1300000.0,,199132.0,,,construction,Plastering Company,2026-02-23T17:20:44.460224+00:00,active,,,,,,85,True,
a8e97480ddf6862a2e13ad2ba00b013f,https://murphybusiness.com/business-brokerage/detail/22780/patented-marine-hatch-product-line-for-acquisition,Murphy Business,Patented Marine Hatch Product Line for Acquisition,1300000.0,,,,,other,Marine hatch manufacturing,2026-02-23T17:20:44.460232+00:00,active,,,,,,65,True,
8783c31b4c95e15892aa8bede87281fb,https://murphybusiness.com/business-brokerage/detail/23033/stable-truck-repair-with-over-500k-sde,Murphy Business,Stable Truck Repair with over $500K SDE,1299000.0,,633258.0,,,auto,Truck Repair,2026-02-23T17:20:44.460236+00:00,active,,,,,,85,True,
a0760e8b77b1d2a931474ebc6c8db316,https://murphybusiness.com/business-brokerage/detail/22797/well-established-hvac-company,Murphy Business,Well-Established HVAC Company,1295000.0,,421581.0,,,hvac,HVAC Company,2026-02-23T17:20:44.460240+00:00,active,,,,,,85,True,
416ee05b8ec01a6ab46e3d0a78abab7c,https://murphybusiness.com/business-brokerage/detail/21373/architecture-and-planning-firm-in-southwestern-bc-resort-town,Murphy Business,Architecture & Planning Firm in Southwestern BC Resort Town,1250000.0,,580959.0,,,construction,Architecture & Planning Firm,2026-02-23T17:20:44.460244+00:00,active,,,,,,75,True,
ec6228d17380aa9c18bb7e31e0ab6a1c,https://murphybusiness.com/business-brokerage/detail/22203/food-shop-on-anna-marie-island,Murphy Business,Food Shop on Anna Marie Island,1250000.0,,531489.0,,,food,Food Shop,2026-02-23T17:20:44.460248+00:00,active,,,,,,75,True,
4929871ad8e8fbabe2e6da598de04b8a,https://murphybusiness.com/business-brokerage/detail/22480/established-pest-control-business-with-loyal-client-base,Murphy Business,Established Pest Control Business with Loyal Client Base,1250000.0,,342522.0,,,other,Pest Control,2026-02-23T17:20:44.460256+00:00,active,,,,,,85,True,
