id,source_url,broker_name,title,asking_price,revenue,cash_flow,city,state,vertical,business_type,first_seen,status
9710505a60e54ab77432132003bd6885,https://fcbb.com/,FCBB,About Businesses For Sale The Buying Process Search Available Businesses Immigration Through Busines,,,,,,,franchise,2026-02-21T23:40:22.470267+00:00,active
95d10d0eb7b106f32271fe207f9ca4e4,https://fcbb.com/privacy-policy,FCBB,How To Sell Your Business,,,,,,,,2026-02-21T23:40:22.472874+00:00,active
242fc3d9cd4985f159be69c966df8463,https://www.vestedbb.com/retail-pharmacy-for-sale-in-new-york-for-sale-in--new-york-listing-id-37399,"vested business brokers, ltd",Retail Pharmacy,17500000.0,,2500000.0,,,,,2026-02-22T00:03:08.370920+00:00,active
12815efed72f9ae6a52e44a65d64b795,https://www.vestedbb.com/unbranded-gas-station-for-sale-in-ny-for-sale-in-suffolk-county-new-york-listing-id-35587,"vested business brokers, ltd",Gas Station,265000.0,,112000.0,Gas Station Recently Updated Suffolk County,NY,,,2026-02-22T00:03:08.371163+00:00,active
29979d9f3a7477caf2a6cbc03b7a5918,https://www.vestedbb.com/premier-custom-stone-fabricator-serving-ny-nj-ct-for-sale-in-hudson-county-new-jersey-listing-id-36948,"vested business brokers, ltd",Stone Fabricator,700000.0,,250000.0,Stone Fabricator New Listing Hudson County,NJ,,,2026-02-22T00:03:08.374880+00:00,active
079d84cb333f9ba3067669ee14074ee8,https://www.vestedbb.com/breakfast-lunch-restaurant-for-sale-in-pa-for-sale-in-berks-county-pennsylvania-listing-id-37107,"vested business brokers, ltd",Breakfast/Lunch Rest,275000.0,,125000.0,Lunch Rest Price Change Berks County,PA,,,2026-02-22T00:03:08.375355+00:00,active
6d0eabd25b27b7b388ce51c4bbae4941,https://www.vestedbb.com/school-bus-company-assets-for-sale-in-passaic-county-nj--for-sale-in-passaic-county-new-jersey-listing-id-37400,"vested business brokers, ltd",School Bus Company,2750000.0,,700000.0,School Bus Company New Listing Passaic County,NJ,,,2026-02-22T00:03:08.375567+00:00,active
ecfbd508b8efa3064f2987a043a50556,https://www.vestedbb.com/action-sports-business-for-sale-in-carteret-county-for-sale-in-carteret-county-north-carolina-listing-id-32845,"vested business brokers, ltd",Action Sports,285000.0,,60000.0,Action Sports Recently Updated Carteret County,NC,,,2026-02-22T00:03:08.375747+00:00,active
0d4d03fd26d5b0a6cf8ebff3d7976439,https://www.vestedbb.com/highdemand-liquor-stores-for-sale-in-texas-for-sale-in-harris-county-texas-listing-id-37393,"vested business brokers, ltd",Liquor Store,273000.0,,78000.0,Liquor Store New Listing Harris County,TX,,retail,2026-02-22T00:03:08.375861+00:00,active
3e1b5dfdb0d59136031d4fbc567072b3,https://www.vestedbb.com/highdemand-liquor-stores-for-sale-in-texas-for-sale-in-harris-county-texas-listing-id-37394,"vested business brokers, ltd",Liquor Store,985250.0,,281500.0,Liquor Store New Listing Harris County,TX,,retail,2026-02-22T00:03:08.376192+00:00,active
66fe2a3bb0cac1a0284fc64761330005,https://www.vestedbb.com/dry-cleaners-for-sale-in-new-jersey-for-sale-in-burlington-county-new-jersey-listing-id-36471,"vested business brokers, ltd",Dry Cleaners,130000.0,,52000.0,Dry Cleaners Price Change Burlington County,NJ,,,2026-02-22T00:03:08.376355+00:00,active
65b60328a5a7d2c8f048074e35b9bd2f,https://www.vestedbb.com/established-landscaping-company-for-sale--for-sale-in-cape-may-county-new-jersey-listing-id-36794,"vested business brokers, ltd","Owner Financing Owner Weekly Benefit $2,212 Landscaper Recently Updated Cape May County, NJ Listing 36794 Multiple 2.17X Asking Price: $250,000 Cash Flow: $115,000 Down Payment: $150,000 View Listing",250000.0,,115000.0,Landscaper Recently Updated Cape May County,NJ,landscape,,2026-02-22T00:03:08.376461+00:00,active
ae8ba4adb516e0202a22f3b992422b68,https://www.vestedbb.com/established-auto-repair-shop-for-sale-in-new-jersey-for-sale-in-middlesex-county-new-jersey-listing-id-37395,"vested business brokers, ltd",Auto Repair,1700000.0,,600000.0,Auto Repair New Listing Middlesex County,NJ,,,2026-02-22T00:03:08.376557+00:00,active
46dc4b144f797bb8bffb5eb9f017db6e,https://www.vestedbb.com/bagel-store-in-major-shopping-center-for-sale-in-suffolk-county-new-york-listing-id-34821,"vested business brokers, ltd",Estab Bagel Store,249500.0,,128000.0,Estab Bagel Store Price Change Suffolk County,NY,,retail,2026-02-22T00:03:08.376662+00:00,active
82788eae09b3f3e0279663bc27f92573,https://www.vestedbb.com/upscale-waterfront-lounge-westchester-county-ny-for-sale-in-westchester-county-new-york-listing-id-37020,"vested business brokers, ltd","Owner Weekly Benefit $962 Bar Lounge Price Change Westchester County, NY Listing 37020 Multiple 3.50X Asking Price: $175,000 Cash Flow: $50,000 Down Payment: $175,000 View Listing",175000.0,,50000.0,Bar Lounge Price Change Westchester County,NY,,bar,2026-02-22T00:03:08.376819+00:00,active
f7b969872994222b58a5cd6a97cb3015,https://www.vestedbb.com/hot-tub-store-for-sale-in-south-carolina-for-sale-in-charleston-county-south-carolina-listing-id-36421,"vested business brokers, ltd",Hot Tub Store,825000.0,,210000.0,Hot Tub Store Recently Updated Charleston County,SC,,retail,2026-02-22T00:03:08.376940+00:00,active
826cec32776065912cf2d8347f3be636,https://www.vestedbb.com/laundromat-opportunity-for-sale-in-texas-for-sale-in-austin-county-texas-listing-id-37397,"vested business brokers, ltd","Laundromat New Listing Austin County, TX Listing 37397 Asking Price: $75,000 Cash Flow: $0 Down Payment: $75,000 View Listing",75000.0,,,Laundromat New Listing Austin County,TX,vending,,2026-02-22T00:03:08.377042+00:00,active
87cc1dcbaa29a78951259d6b39bd29e2,https://www.vestedbb.com/semiabsentee-home-health-agency-for-sale-for-sale-in-ellis-county-texas-listing-id-37396,"vested business brokers, ltd",Home Health Care,2500000.0,,1059156.0,Home Health Care New Listing Ellis County,TX,,,2026-02-22T00:03:08.377141+00:00,active
a047a7a0891b6d44d9c41ee0c11aaa15,https://www.vestedbb.com/lucrative-gas-station-for-sale-in-new-york-for-sale-in-suffolk-county-new-york-listing-id-37384,"vested business brokers, ltd",Gas Station,390000.0,,150000.0,Gas Station New Listing Suffolk County,NY,,,2026-02-22T00:03:08.377267+00:00,active
68722ba49944efce371cd191685f4790,https://www.vestedbb.com/supermarket/meat-store-in-kings-county-ny-for-sale-in-kings-county-new-york-listing-id-31029,"vested business brokers, ltd",Supermarket,800000.0,,352289.0,Supermarket Recently Updated Kings County,NY,,,2026-02-22T00:03:08.377383+00:00,active
35f97bb7cb729fe1562c50f2da81459a,https://www.vestedbb.com/marvelous-gas-and-convenience-store-for-sale-in-hartford-county-connecticut-listing-id-36849,"vested business brokers, ltd",Gas Convenience,175000.0,,98000.0,Gas Convenience Price Change Hartford County,CT,,,2026-02-22T00:03:08.377521+00:00,active
4490a3380e930b8a873af407b15c33fc,https://www.vestedbb.com/pharmacy-for-sale-in-new-jersey-for-sale-in-essex-county-new-jersey-listing-id-36758,"vested business brokers, ltd","Owner Weekly Benefit $11,538 Pharmacy Recently Updated Essex County, NJ Listing 36758 Multiple 5.00X Asking Price: $3,000,000 Cash Flow: $600,000 Down Payment: $3,000,000 View Listing",3000000.0,,600000.0,Pharmacy Recently Updated Essex County,NJ,,,2026-02-22T00:03:08.377647+00:00,active
61b7ce180440a10c78f6515a24b58c4e,https://www.vestedbb.com/pharmacy-for-sale-in-essex-county-for-sale-in-essex-county-new-jersey-listing-id-36759,"vested business brokers, ltd","Owner Weekly Benefit $3,846 Pharmacy Recently Updated Essex County, NJ Listing 36759 Multiple 7.50X Asking Price: $1,500,000 Cash Flow: $200,000 Down Payment: $1,500,000 View Listing",1500000.0,,200000.0,Pharmacy Recently Updated Essex County,NJ,,,2026-02-22T00:03:08.378174+00:00,active
2b0ec689ea0234f40808c105ae58f501,https://www.vestedbb.com/pharmacy-for-sale-in-new-jersey-for-sale-in-essex-county-new-jersey-listing-id-36760,"vested business brokers, ltd","Owner Weekly Benefit $1,923 Pharmacy Recently Updated Essex County, NJ Listing 36760 Multiple 5.00X Asking Price: $500,000 Cash Flow: $100,000 Down Payment: $500,000 View Listing",500000.0,,100000.0,Pharmacy Recently Updated Essex County,NJ,,,2026-02-22T00:03:08.378414+00:00,active
c97d28d452ff32ed0cf146a8a0bde1db,https://www.vestedbb.com/established-italian-eatery-for-sale-in-new-york-for-sale-in-suffolk-county-new-york-listing-id-37392,"vested business brokers, ltd",Italian Eatery,500000.0,,300000.0,Italian Eatery New Listing Suffolk County,NY,,,2026-02-22T00:03:08.378712+00:00,active
4ae88fd3559d2b55f80d71d5ce4ff6b3,https://www.vestedbb.com/6-day-industrial-park-food-court-for-sale-in-suffolk-county-new-york-listing-id-23766,"vested business brokers, ltd",6 Day Industrial Par...,450000.0,,242647.0,Suffolk County,NY,,,2026-02-22T00:03:08.379152+00:00,active
2874c2f951e9d4494ba2afad5bff43a4,https://www.vestedbb.com/well-run-drop-ship-business-in-a-niche-industry-for-sale-in--kansas-listing-id-36887,"vested business brokers, ltd",Drop Ship Business,380000.0,,136240.0,,,,,2026-02-22T00:03:08.380763+00:00,active
be8ec3f78c9e7d5111779309a2f60386,https://www.vestedbb.com/medical-transport-company-for-sale-for-sale-in-hudson-county-new-jersey-listing-id-36993,"vested business brokers, ltd",Medical Transport,1700000.0,,450000.0,Medical Transport Recently Updated Hudson County,NJ,,,2026-02-22T00:03:08.383792+00:00,active
f765ee2013652d37b50c9d34bd1105e3,https://www.vestedbb.com/exclusive-auto-body-fabrication-restoration-business-for-sale-in-suffolk-county-new-york-listing-id-37387,"vested business brokers, ltd",Niche Auto Body,1750000.0,,500000.0,Niche Auto Body New Listing Suffolk County,NY,,,2026-02-22T00:03:08.383955+00:00,active
d62c64dc87d6afe47fd896cea7a861c8,https://www.vestedbb.com/atm-routes-for-sale-in-new-york-for-sale-in-new-york-county-new-york-listing-id-36928,"vested business brokers, ltd","Owner Financing Owner Weekly Benefit $4,038 ATM Routes Recently Updated New York County, NY Listing 36928 Multiple 0.95X Asking Price: $200,000 Cash Flow: $210,000 Down Payment: $80,000 View Listing",210000.0,,210000.0,Routes Recently Updated New York County,NY,vending,,2026-02-22T00:03:08.384079+00:00,active
7e87f295c8ca4bcf4ef61ac83ea059fd,https://www.vestedbb.com/auto-repair-shop-for-sale-in-texas-for-sale-in-dallas-county-texas-listing-id-37001,"vested business brokers, ltd",Auto Repair Shop,140000.0,,50000.0,Auto Repair Shop Price Change Dallas County,TX,,retail,2026-02-22T00:03:08.384198+00:00,active
480f7e23e746ec1b0f74ebaa1e5bf8b3,https://www.vestedbb.com/partner-wanted-country-dance-club-for-sale-in-harris-county-texas-listing-id-35414,"vested business brokers, ltd",Western Night Club,1200000.0,,300000.0,Western Night Club Recently Updated Harris County,TX,,,2026-02-22T00:03:08.384349+00:00,active
0ea3f47af6cb42eb4d886a6ece445ca6,https://www.vestedbb.com/established-nassau-county-laundromat-opportunity-for-sale-in-nassau-county-new-york-listing-id-37388,"vested business brokers, ltd","Owner Weekly Benefit $1,192 Laundromat New Listing Nassau County, NY Listing 37388 Multiple 6.05X Asking Price: $375,000 Cash Flow: $62,000 Down Payment: $375,000 View Listing",375000.0,,62000.0,Laundromat New Listing Nassau County,NY,vending,,2026-02-22T00:03:08.391053+00:00,active
340c42b87bd359162ff9c7de59550a3a,https://www.vestedbb.com/adult-day-care-center-for-sale-in-new-jersey-for-sale-in-morris-county-new-jersey-listing-id-37390,"vested business brokers, ltd",Adult Day Care,11900000.0,,1000000.0,Adult Day Care New Listing Morris County,NJ,,,2026-02-22T00:03:08.391180+00:00,active
40e80081ecedb7bd0975b1d98edf727a,https://www.vestedbb.com/supermarket-on-high-traffic-corner-for-sale-in-queens-county-new-york-listing-id-37386,"vested business brokers, ltd",Corner Market,280000.0,,104000.0,Corner Market New Listing Queens County,NY,,,2026-02-22T00:03:08.391444+00:00,active
860624fd1201f0655b18a50141b03ff4,https://www.vestedbb.com/nationally-branded-hair-salon-franchise-for-sale-in-suffolk-county-new-york-listing-id-35796,"vested business brokers, ltd",Salon Asset Sale,95000.0,,50000.0,Salon Asset Sale Recently Updated Suffolk County,NY,,service,2026-02-22T00:03:08.391552+00:00,active
fa7770c927acc44adce9ff86ff4ebc72,https://www.vestedbb.com/vending-machine-company-for-sale-in-morris-county-new-jersey-listing-id-19927,"vested business brokers, ltd",Vending Machine Comp...,1300000.0,,,Morris County,NJ,vending,,2026-02-22T00:03:08.391643+00:00,active
a2f9d2cf44716e8883df64482d0055bc,https://www.vestedbb.com/rare-profitable-grocery-store-opportunity--for-sale-in-el-paso-county-texas-listing-id-37147,"vested business brokers, ltd",Grocery Store,600000.0,,200000.0,Grocery Store Recently Updated El Paso County,TX,,retail,2026-02-22T00:03:08.391754+00:00,active
7d0ca83e80da1c64c654b4be593a9215,https://www.vestedbb.com/confidential-automotive-service-business-–-1m-revenue-for-sale-in--new-york-listing-id-37380,"vested business brokers, ltd",Automotive Service,800000.0,,300000.0,,,,,2026-02-22T00:03:08.391891+00:00,active
1730b30fa443651ed7f8b34fb2192997,https://www.vestedbb.com/absentee-operated-gas-station-for-sale-for-sale-in-queens-county-new-york-listing-id-37385,"vested business brokers, ltd",Gas Station,700000.0,,250000.0,Gas Station New Listing Queens County,NY,,,2026-02-22T00:03:08.392091+00:00,active
c25bff68383606c48ea09deb8340ef09,https://www.vestedbb.com/plumbing-heating-air-in-broome-county-ny-for-sale-in-broome-county-new-york-listing-id-30671,"vested business brokers, ltd",Plumbing/Heating/Air,860000.0,,175000.0,Air Price Change Broome County,NY,hvac,,2026-02-22T00:03:08.392225+00:00,active
3166762c22ddf0bdb428e4284ed01559,https://www.vestedbb.com/profitable-smoke-shop-for-sale-in-new-jersey-for-sale-in-mercer-county-new-jersey-listing-id-36959,"vested business brokers, ltd","Owner Weekly Benefit $1,615 Smoke Shop New Listing Mercer County, NJ Listing 36959 Multiple 2.50X Asking Price: $210,000 Cash Flow: $84,000 Down Payment: $210,000 View Listing",210000.0,,84000.0,Smoke Shop New Listing Mercer County,NJ,,retail,2026-02-22T00:03:08.392334+00:00,active
1792f0705a6daf1f69bc7d1f9b1c191a,https://www.vestedbb.com/authentic-café-lounge-w-full-kitchen-for-sale-in-suffolk-county-new-york-listing-id-37221,"vested business brokers, ltd",Café Lounge,100000.0,,100000.0,Lounge Price Change Suffolk County,NY,,bar,2026-02-22T00:03:08.392450+00:00,active
bb7919e39350df05f69dffe9efecfae3,https://www.vestedbb.com/branded-gas-station-for-sale-in-new-york-for-sale-in-suffolk-county-new-york-listing-id-36927,"vested business brokers, ltd",Gas Station,120000.0,,72000.0,Gas Station Price Change Suffolk County,NY,,,2026-02-22T00:03:08.392566+00:00,active
9c4c8e422f37365d575d65f1bc18bdca,https://www.vestedbb.com/high-volume-pizzeria-for-sale-in-ny-for-sale-in-suffolk-county-new-york-listing-id-36947,"vested business brokers, ltd","Owner Financing Owner Weekly Benefit $6,154 Pizzeria Recently Updated Suffolk County, NY Listing 36947 Multiple 2.66X Asking Price: $850,000 Cash Flow: $320,000 Down Payment: $400,000 View Listing",850000.0,,320000.0,Pizzeria Recently Updated Suffolk County,NY,,,2026-02-22T00:03:08.392681+00:00,active
46bbf084648aca1988390d39c85c3c2b,https://www.vestedbb.com/turnkey-bar-for-sale-prime-location-for-sale-in-queens-county-new-york-listing-id-37079,"vested business brokers, ltd",Turnkey Bar,950000.0,,600000.0,Turnkey Bar Recently Updated Queens County,NY,,bar,2026-02-22T00:03:08.392922+00:00,active
ccc88af251b47c39806f0bd55fb4e31c,https://www.vestedbb.com/convenience-store-for-sale-in-new-york-for-sale-in-suffolk-county-new-york-listing-id-37105,"vested business brokers, ltd",Convenience Store,295000.0,,105000.0,Convenience Store Recently Updated Suffolk County,NY,,retail,2026-02-22T00:03:08.403743+00:00,active
fab206423453d0ca7f3747ce65be05f9,https://www.vestedbb.com/auto-repair-shop-for-sale-in-tarrant-county-texas-for-sale-in-tarrant-county-texas-listing-id-35006,"vested business brokers, ltd",Auto Repair Shop,115000.0,,77000.0,Auto Repair Shop Price Change Tarrant County,TX,,retail,2026-02-22T00:03:08.404072+00:00,active
911082a8cf927bff16f48b6da7241f93,https://www.vestedbb.com/gas-station--convenience-store-for-sale-in-bergen-county-new-jersey-listing-id-5199,"vested business brokers, ltd",Gas Station  Conveni...,199000.0,,98780.0,Bergen County,NJ,,,2026-02-22T00:03:08.404238+00:00,active
38e58ba16caa73d006a4d7e43ead4bbd,https://www.vestedbb.com/private-and-public-pay-home-care-company-for-sale-for-sale-in-dauphin-county-pennsylvania-listing-id-37357,"vested business brokers, ltd",Private/Public Pay,175000.0,,,Public Pay New Listing Dauphin County,PA,,bar,2026-02-22T00:03:08.404731+00:00,active
decab4604a42b4303e971b237156d4d8,https://www.vestedbb.com/thriving-medical-practice-for-sale-in-new-york-for-sale-in-queens-county-new-york-listing-id-36212,"vested business brokers, ltd",Medical Practice,190000.0,,80000.0,Medical Practice New Listing Queens County,NY,,,2026-02-22T00:03:08.404852+00:00,active
744ec1b3bc1bdacd17d58b5c2e4a866e,https://www.vestedbb.com/custom-cabinet-mfg-company-for-sale-for-sale-in-suffolk-county-new-york-listing-id-36906,"vested business brokers, ltd",Cabinet Company,150000.0,,87000.0,Cabinet Company New Listing Suffolk County,NY,,,2026-02-22T00:03:08.412098+00:00,active
ebc0872c8267678c4ffeb220d4f9a9c0,https://www.vestedbb.com/established-barber-shop-for-sale-in-new-york-for-sale-in-westchester-county-new-york-listing-id-37383,"vested business brokers, ltd",Barber Shop,285000.0,,150000.0,Barber Shop New Listing Westchester County,NY,,bar,2026-02-22T00:03:08.412208+00:00,active
b5c0bfbcfdadc752c07c4cfc056fa60f,https://www.vestedbb.com/established-ambulette-service-in-nassau-county--for-sale-in-nassau-county-new-york-listing-id-31918,"vested business brokers, ltd",Ambulette Service,1200000.0,,450000.0,Ambulette Service Price Change Nassau County,NY,,,2026-02-22T00:03:08.412313+00:00,active
7c6e567ee842b28fd33aa11e94c6716e,https://www.vestedbb.com/transmissions-repair-shop-for-sale-in-new-york-for-sale-in-suffolk-county-new-york-listing-id-37046,"vested business brokers, ltd",Transmissions Repair,175000.0,,175000.0,Transmissions Repair Recently Updated Suffolk County,NY,,,2026-02-22T00:03:08.412423+00:00,active
16c4fcd609b8d13c42b69bb87522e9a6,https://www.vestedbb.com/long-time-nonmed-home-healthcare-business-for-sale-in--pennsylvania-listing-id-37002,"vested business brokers, ltd",NonMed Home HC,100000.0,,48000.0,,,,,2026-02-22T00:03:08.412568+00:00,active
71f849285d306ff7b3a7838920e10334,https://www.vestedbb.com/ultrarare-find-profitable-south-texas-washateria-for-sale-in-brazoria-county-texas-listing-id-37078,"vested business brokers, ltd","Owner Weekly Benefit $4,154 Laundromat Recently Updated Brazoria County, TX Listing 37078 Multiple 3.59X Asking Price: $775,000 Cash Flow: $216,000 Down Payment: $775,000 View Listing",775000.0,,216000.0,Laundromat Recently Updated Brazoria County,TX,vending,,2026-02-22T00:03:08.412676+00:00,active
cab285a1f5eadaad5220249d13c0ac78,https://www.vestedbb.com/pharmacy-opportunity-w/-all-major-insurances-for-sale-in-queens-county-new-york-listing-id-37240,"vested business brokers, ltd",Pharmacy Opportunity,325000.0,,,Pharmacy Opportunity New Listing Queens County,NY,,,2026-02-22T00:03:08.412771+00:00,active
b7df58e41d9121df884d03786f3c4e24,https://www.vestedbb.com/nonskilled-home-care-business-for-sale-for-sale-in-montgomery-county-pennsylvania-listing-id-37303,"vested business brokers, ltd",NonSkilled Homecare,150000.0,,,Homecare Price Change Montgomery County,PA,,,2026-02-22T00:03:08.412863+00:00,active
f4216411abf68865997c026351796dba,https://www.vestedbb.com/passiondriven-mobile-boat-repair-service-for-sale--for-sale-in-galveston-county-texas-listing-id-37382,"vested business brokers, ltd",Mobile Boat Service,575000.0,,130000.0,Mobile Boat Service New Listing Galveston County,TX,,,2026-02-22T00:03:08.412968+00:00,active
8d641d83922466dec9ca64d71e10bbd1,https://www.vestedbb.com/take-out-chicken-restaurant-for-sale-in-queens-county-new-york-listing-id-37381,"vested business brokers, ltd",Take Out Chicken,199000.0,,72000.0,Take Out Chicken New Listing Queens County,NY,,,2026-02-22T00:03:08.413306+00:00,active
97b4c86d4acfb09a530371161469b3c6,https://www.vestedbb.com/well-reviewed-auto-repair-shop-for-sale-in-ny--for-sale-in-nassau-county-new-york-listing-id-35455,"vested business brokers, ltd",Auto Repair Shop,2000000.0,,450000.0,Auto Repair Shop Recently Updated Nassau County,NY,,retail,2026-02-22T00:03:08.415065+00:00,active
1f7d9011d335cd9909fe387796db351a,https://www.vestedbb.com/hispanic-supermarket-for-sale-in-new-york-for-sale-in-westchester-county-new-york-listing-id-36641,"vested business brokers, ltd",Hispanic Supermarket,269000.0,,70000.0,Hispanic Supermarket Price Change Westchester County,NY,,service,2026-02-22T00:03:08.415210+00:00,active
d01b5013459b058f8876a91756d20789,https://www.vestedbb.com/distribution-route-for-sale-in-new-york-for-sale-in-westchester-county-new-york-listing-id-36528,"vested business brokers, ltd",Distribution Route,119000.0,,59000.0,Distribution Route Recently Updated Westchester County,NY,,distribution,2026-02-22T00:03:08.415328+00:00,active
92b2788f64b86de621c5e6ae4982effd,https://www.vestedbb.com/nonemergency-medical-transportation-for-sale-in-essex-county-new-jersey-listing-id-36772,"vested business brokers, ltd",NEMT Company,1500000.0,,475000.0,Company Price Change Essex County,NJ,,,2026-02-22T00:03:08.415438+00:00,active
253b02eaee04625d39b0ae2a88bc0a45,https://www.vestedbb.com/truly-absentee-take-out-pizzeria-suffolk-county-for-sale-in-suffolk-county-new-york-listing-id-37377,"vested business brokers, ltd",Absentee Pizzeria,399000.0,,85206.0,Absentee Pizzeria New Listing Suffolk County,NY,,,2026-02-22T00:03:08.415528+00:00,active
772af823ce726b35f70b77cc453ef961,https://www.vestedbb.com/established-transportation-company-for-sale-for-sale-in-columbia-county-new-york-listing-id-35456,"vested business brokers, ltd",Transport Company,130000.0,,85000.0,Transport Company Recently Updated Columbia County,NY,,,2026-02-22T00:03:08.415633+00:00,active
a520a80797d83779b0da9e01ae4fb241,https://www.vestedbb.com/school-bus-company-for-sale-in-new-jersey-for-sale-in-middlesex-county-new-jersey-listing-id-36798,"vested business brokers, ltd",School Bus Company,1100000.0,,500000.0,School Bus Company Price Change Middlesex County,NJ,,,2026-02-22T00:03:08.416201+00:00,active
ee2f167c04a605730acca2c22ceb445d,https://www.vestedbb.com/profitable-turnkey-12000-sf-fitness-center--for-sale-in-suffolk-county-new-york-listing-id-37300,"vested business brokers, ltd",12000 SF Fitness Ctr,475000.0,,158659.0,Fitness Ctr Price Change Suffolk County,NY,,,2026-02-22T00:03:08.416317+00:00,active
aac4150b53a6bc7ba50be872eed38b0d,https://www.vestedbb.com/wine-and-liquor-store-for-sale-in-new-york-for-sale-in-new-york-county-new-york-listing-id-37379,"vested business brokers, ltd",Liquor Store,650000.0,,171444.0,Liquor Store New Listing New York County,NY,,retail,2026-02-22T00:03:08.416461+00:00,active
855fbaf9d659d347bcba218e27969c25,https://www.vestedbb.com/high-volume-pizzeria-for-sale-in-new-york-for-sale-in-nassau-county-new-york-listing-id-36262,"vested business brokers, ltd",High Volume Pizzeria,740000.0,,290000.0,High Volume Pizzeria Price Change Nassau County,NY,,,2026-02-22T00:03:08.416920+00:00,active
448ba393070fb4c56ec304de6d2f2486,https://www.vestedbb.com/health-care-medical-business--for-sale-in-monmouth-county-new-jersey-listing-id-23848,"vested business brokers, ltd",Health Care Medical ...,147285.0,,147285.0,Monmouth County,NJ,,,2026-02-22T00:03:08.417191+00:00,active
