id,title,asking_price,cash_flow,revenue,city,state,vertical,url,broker_name,broker_domain,description,status,first_seen,last_seen
a4115b77be59cb94,"Established Electric Bike Dealership with Sales, Rentals and Tours",126746.0,126746.0,403373.0,Manhattan Beach,CA,restaurant,https://thedealfirm.com/listing/established-electric-bike-dealership-with-sales-rentals-and-tours/,adam gilman,thedealfirm.com,"February 24, 2026 by BBP 0 comments Established Electric Bike Dealership with Sales, Rentals and Tours ← BACK TO LISTINGS PRINT LISTING → Price: $300,000 Location: Orange County Industry: Arts, Entertainment, and Recreation Listing ID: SD002067 Listing Status: New Description Well-established electric bike dealership operating successfully for 16 years in one of Orange County’s most desirable coastal communities. This approximately 1,299 sq ft retail showroom offers strong brand recognition, a loyal local customer base, and consistent tourist traffic.  Revenue is generated through multiple streams including electric bike sales, rentals, guided tours, accessories, and service/maintenance — providing both recurring local income and seasonal upside.  Included is approximately $50,000 in inventory. Monthly rent is $4,400 with lease through June 2026. Fully licensed dealership under a recognized national brand; licensor approval required.  Ideal for a hands-on owner-operator seeking entry into the growing e-mobility and experiential tourism market.  Seller willing to provide transition support. Inquire for financial details. LISTING DETAILS Total Sales: $403,373 Cash Flow: $126,746 For more information on this listing, please complete our Non-Disclosure Agreement PLEASE FILL OUT OUR NDA → LISTING BROKER Tom Burns DRE 01859915 Phone: 949-280-4272 Email: tom.burns@thedealfirm.com SEE ALL MY LISTINGS CONTACT LISTING BROKER Name * First Last Phone Email * Message This field is hidden when viewing the form Listing Title This field is hidden when viewing the form Listing ID This field is hidden when viewing the form Listing Office This field is hidden when viewing the form Broker Email Submit Δ Restaurant and Bar for Sale in Southeast San Diego Previous Post Established Newport Beach Gem Next Post",active,2026-08-23T23:07:14.705860+00:00,2026-08-23T23:07:14.705860+00:00
b774c8117708e5bd,Profitable Watersports rental business for sale in South OC,116000.0,116000.0,244740.0,Manhattan Beach,CA,retail,https://thedealfirm.com/listing/profitable-watersports-rental-business-for-sale-in-south-oc/,adam gilman,thedealfirm.com,"April 12, 2024 by BBP 0 comments Profitable Watersports rental business for sale in South OC ← BACK TO LISTINGS PRINT LISTING → Price: $295,000 Location: Orange County Industry: Retail Trade Listing ID: SD002407 Listing Status: New Description Incredible opportunity awaits to own a successful watersports rental business nestled in one of South OC's most prestigious beach communities. This profitable business offers rentals for paddleboards, kayaks, surfboards, and beach cruisers, with an array of accessories and apparel, making it a one-stop-shop for beach enthusiasts. Boasting an approx. 1,600 square foot location just steps from the water, the business is primed for continued success. With stellar online reviews and optimized digital marketing, coupled with a friendly staff and efficient systems, the current owner enjoys semi-absentee ownership. If you're seeking a business that embraces the beach lifestyle, your search ends here! LISTING DETAILS Total Sales: $244,740 Cash Flow: $116,000 For more information on this listing, please complete our Non-Disclosure Agreement PLEASE FILL OUT OUR NDA → LISTING BROKER Tom Burns DRE 01859915 Phone: 949-280-4272 Email: tom.burns@thedealfirm.com SEE ALL MY LISTINGS CONTACT LISTING BROKER Name * First Last Phone Email * Message This field is hidden when viewing the form Listing Title This field is hidden when viewing the form Listing ID This field is hidden when viewing the form Listing Office This field is hidden when viewing the form Broker Email Submit Δ Established and Profitable Bakery For Sale Previous Post Upscale Womens Clothing Boutique in Fashionable Westcliffe Plaza Next Post",active,2026-08-23T23:07:14.709560+00:00,2026-08-23T23:07:14.709560+00:00
a3d7a654c22b9ddf,Amazing Craft Beer Restaurant,681222.17,115758.0,681222.17,Manhattan Beach,CA,restaurant,https://thedealfirm.com/listing/amazing-craft-beer-restaurant-2/,adam gilman,thedealfirm.com,"August 9, 2023 by BBP 0 comments Amazing Craft Beer Restaurant ← BACK TO LISTINGS PRINT LISTING → Price: $250,000 Location: San Diego Industry: Restaurants and Other Eating Places Listing ID: SD0456 Listing Status: Sold Description Amazing opportunity to own a profitable and modern craft beer restaurant in an excellent location! The Gross Revenues for 2021 through August were $681,222.17 with $115,758.53 in Seller’s Discretionary Earnings. The restaurant is 2,400 SF and the rent is LISTING DETAILS Total Sales: $681,222 Cash Flow: $115,758 LISTING BROKER Adam Gilman DRE 01317380 Phone: 858-449-9996 Email: adam.gilman@thedealfirm.com SEE ALL MY LISTINGS CONTACT LISTING BROKER Name * First Last Phone Email * Message This field is hidden when viewing the form Listing Title This field is hidden when viewing the form Listing ID This field is hidden when viewing the form Listing Office This field is hidden when viewing the form Broker Email Submit Δ Established Yoga Studio Previous Post The early bird gets the CASH with this great money producing cash flowing Donut Biz! Next Post",sold,2026-08-23T23:07:14.713001+00:00,2026-08-23T23:07:14.713001+00:00
605b4b5312cdf5d5,Established Italian Restaurant in South OC Now Available,11000.0,250000000000.0,389696.0,Manhattan Beach,CA,restaurant,https://thedealfirm.com/listing/established-italian-restaurant-in-south-oc-now-available/,adam gilman,thedealfirm.com,"January 6, 2024 by BBP 0 comments Established Italian Restaurant in South OC Now Available ← BACK TO LISTINGS PRINT LISTING → Price: $250,000 Location: Orange County Industry: Restaurants and Other Eating Places Listing ID: SD002401 Listing Status: Available Description Currently operating as an Italian restaurant, this popular Chef is leaving behind a very desirable location and well-built out restaurant. The kitchen is immaculate with like-new equipment. The premise is approximately 2,350 SF. Monthly rent is $11,000/month with 10 years remaining on the lease. The restaurant has a type-41 license. LISTING DETAILS Total Sales: $389,696 For more information on this listing, please complete our Non-Disclosure Agreement PLEASE FILL OUT OUR NDA → LISTING BROKER Tom Burns DRE 01859915 Phone: 949-280-4272 Email: tom.burns@thedealfirm.com SEE ALL MY LISTINGS CONTACT LISTING BROKER Name * First Last Phone Email * Message This field is hidden when viewing the form Listing Title This field is hidden when viewing the form Listing ID This field is hidden when viewing the form Listing Office This field is hidden when viewing the form Broker Email Submit Δ Long standing and profitable circuit board manufacturer is well positioned for growth Previous Post Established and Profitable Bakery For Sale Next Post",active,2026-08-23T23:07:14.715367+00:00,2026-08-23T23:07:14.715367+00:00
55080f7d7f32928e,Fast Casual Indian Restaurant,169000.0,169000.0,420000.0,Orange County,CA,restaurant,https://thedealfirm.com/listing/fast-casual-indian-restaurant/,adam gilman,thedealfirm.com,"September 10, 2024 by BBP 0 comments Fast Casual Indian Restaurant ← BACK TO LISTINGS PRINT LISTING → Price: $250,000 Location: Orange County, CA Industry: Restaurants and Other Eating Places Listing ID: SD002450 Listing Status: New Description Discover a unique opportunity to own a thriving Indian express restaurant in the heart of densely populated North Orange County.  The Space is approximately 1,000sf, base rent including CAM's is $3,600/mo. Specializing in modern Indian cuisine, this establishment offers a dynamic menu that combines traditional flavors with contemporary flair, attracting a diverse and loyal customer base. This restaurant is ready for a new owner to take it to the next level. Don't miss your chance to invest in this culinary gem in a vibrant community! LISTING DETAILS Total Sales: $420,000 Cash Flow: $169,000 For more information on this listing, please complete our Non-Disclosure Agreement PLEASE FILL OUT OUR NDA → LISTING BROKER Tom Burns DRE 01859915 Phone: 949-280-4272 Email: tom.burns@thedealfirm.com SEE ALL MY LISTINGS CONTACT LISTING BROKER Name * First Last Phone Email * Message This field is hidden when viewing the form Listing Title This field is hidden when viewing the form Listing ID This field is hidden when viewing the form Listing Office This field is hidden when viewing the form Broker Email Submit Δ Thriving Tea and Boba Business Opportunity Previous Post Charming Italian Restaurant for Sale Next Post",active,2026-08-23T23:07:14.718352+00:00,2026-08-23T23:07:14.718352+00:00
86fe21c60e47f7ee,Floral Franchise Business for Sale in Sunny San Diego,800000.0,225000000000.0,800000.0,Manhattan Beach,CA,restaurant,https://thedealfirm.com/listing/floral-franchise-business-for-sale-in-sunny-san-diego/,adam gilman,thedealfirm.com,"August 1, 2025 by BBP 0 comments Floral Franchise Business for Sale in Sunny San Diego ← BACK TO LISTINGS PRINT LISTING → Price: $225,000 Location: San Diego Industry: Florists Listing ID: SD009350 Listing Status: New Description Seize the opportunity to own an established floral franchise in picturesque San Diego! This charming shop spans approximately 2,300 SF and comes fully equipped with all furniture, fixtures, and inventory ready for you to bloom. Currently owner-operated, this business is perfect for floral enthusiasts looking to take the reins and flourish in a vibrant market. Gross Sales for 2025 are estimated to come in around $800,000+/- for the year.  Don't miss out on this blossoming potential! LISTING DETAILS Total Sales: $800,000 For more information on this listing, please complete our Non-Disclosure Agreement PLEASE FILL OUT OUR NDA → LISTING BROKER Rafael Lomeli DRE 02001626 Phone: 619-454-1392 Email: rafael.lomeli@thedealfirm.com SEE ALL MY LISTINGS CONTACT LISTING BROKER Name * First Last Phone Email * Message This field is hidden when viewing the form Listing Title This field is hidden when viewing the form Listing ID This field is hidden when viewing the form Listing Office This field is hidden when viewing the form Broker Email Submit Δ Home and Building Products Supplier Previous Post Coastal Fast Casual Restaurant Next Post",active,2026-08-23T23:07:14.722007+00:00,2026-08-23T23:07:14.722007+00:00
b09bec014b751bed,Coastal Fast Casual Restaurant,300000.0,100000.0,300000.0,Manhattan Beach,CA,restaurant,https://thedealfirm.com/listing/coastal-fast-casual-restaurant/,adam gilman,thedealfirm.com,"September 23, 2025 by BBP 0 comments Coastal Fast Casual Restaurant ← BACK TO LISTINGS PRINT LISTING → Price: $200,000 Location: San Diego Industry: Restaurants and Other Eating Places Listing ID: SD00997 Listing Status: Available Description Dive into a profitable fast casual restaurant in this highly sought after beach community location! Established in 2024, this turnkey gem offers streamlined operations, a seasoned team, and a proven track record of success. Gross Revenues for 2025 exceed $300K with Net Profits over $100K. Don't miss out on your chance to ride the wave of opportunity—contact us today! LISTING DETAILS Total Sales: $300,000 Cash Flow: $100,000 For more information on this listing, please complete our Non-Disclosure Agreement PLEASE FILL OUT OUR NDA → LISTING BROKER Rafael Lomeli DRE 02001626 Phone: 619-454-1392 Email: rafael.lomeli@thedealfirm.com SEE ALL MY LISTINGS CONTACT LISTING BROKER Name * First Last Phone Email * Message This field is hidden when viewing the form Listing Title This field is hidden when viewing the form Listing ID This field is hidden when viewing the form Listing Office This field is hidden when viewing the form Broker Email Submit Δ Floral Franchise Business for Sale in Sunny San Diego Previous Post Fast Casual Indian Restaurant Now Available Next Post",active,2026-08-23T23:07:14.725741+00:00,2026-08-23T23:07:14.725741+00:00
6eba464f235bb740,Popular Music and Dance School for Sale in North OC,98502.0,98052.0,220839.0,Manhattan Beach,CA,technology,https://thedealfirm.com/listing/popular-music-and-dance-school-for-sale-in-north-oc/,adam gilman,thedealfirm.com,"October 9, 2023 by BBP 0 comments Popular Music and Dance School for Sale in North OC ← BACK TO LISTINGS PRINT LISTING → Price: $199,000 Location: Orange County Industry: Arts, Entertainment, and Recreation Listing ID: SD00773 Listing Status: Sold Description Established in 2008 with over 200 students and 20 instructors, owners are looking to retire and leave their business to a music loving professional.  The Space is approximately 3,000 SF and the rent is $3,500 per month.  Sellers Discretionary Earnings for 2022 were $98,502. LISTING DETAILS Total Sales: $220,839 Cash Flow: $98,052 LISTING BROKER Tom Burns DRE 01859915 Phone: 949-280-4272 Email: tom.burns@thedealfirm.com SEE ALL MY LISTINGS CONTACT LISTING BROKER Name * First Last Phone Email * Message This field is hidden when viewing the form Listing Title This field is hidden when viewing the form Listing ID This field is hidden when viewing the form Listing Office This field is hidden when viewing the form Broker Email Submit Δ Proven, Profitable, B2B Tech  Distribution Business, HUGE MARKET TAIL WINDS Previous Post Long standing and profitable circuit board manufacturer is well positioned for growth Next Post",sold,2026-08-23T23:07:14.729204+00:00,2026-08-23T23:07:14.729204+00:00
ede020e9371dae1e,Upscale Womens Clothing Boutique in Fashionable Westcliffe Plaza,77014.0,77014.0,187141.0,Manhattan Beach,CA,retail,https://thedealfirm.com/listing/upscale-womens-clothing-boutique-in-fashionable-westcliffe-plaza/,adam gilman,thedealfirm.com,"May 2, 2024 by BBP 0 comments Upscale Womens Clothing Boutique in Fashionable Westcliffe Plaza ← BACK TO LISTINGS PRINT LISTING → Price: $199,000 Location: Orange County Industry: Clothing and Clothing Accessories Stores Listing ID: Sd002413 Listing Status: Available Description Specializing in Designers from Europe and around the world, this is a Boutique in the heart of Newport Beach that has been around for 30 years. Its longevity is a tribute to the owners Merchandising prowess and its customer loyalty. If Fashion is your thing, this is a lifestyle business that’s right for you. Space is approximately 1,500 sf, rent is $7,000/month + CAM and hours are Tuesday – Saturday 10-4:00. LISTING DETAILS Total Sales: $187,141 Cash Flow: $77,014 For more information on this listing, please complete our Non-Disclosure Agreement PLEASE FILL OUT OUR NDA → LISTING BROKER Tom Burns DRE 01859915 Phone: 949-280-4272 Email: tom.burns@thedealfirm.com SEE ALL MY LISTINGS CONTACT LISTING BROKER Name * First Last Phone Email * Message This field is hidden when viewing the form Listing Title This field is hidden when viewing the form Listing ID This field is hidden when viewing the form Listing Office This field is hidden when viewing the form Broker Email Submit Δ Profitable Watersports rental business for sale in South OC Previous Post Homebased Designer and Manufacturer of High-End Women’s Sandals is now available Next Post",active,2026-08-23T23:07:14.731825+00:00,2026-08-23T23:07:14.731825+00:00
d6bf058654e88ef8,Restaurant and Bar for Sale in Southeast San Diego,199000.0,199000000000.0,,Manhattan Beach,CA,restaurant,https://thedealfirm.com/listing/restaurant-and-bar-for-sale-in-southeast-san-diego/,adam gilman,thedealfirm.com,"January 29, 2026 by BBP 0 comments Restaurant and Bar for Sale in Southeast San Diego ← BACK TO LISTINGS PRINT LISTING → Price: $199,000 Location: San Diego Industry: Drinking Places (Alcoholic Beverages) Listing ID: SD005555 Listing Status: Available Description Discover a rare opportunity to own a beloved restaurant in Southeast San Diego, complete with an ABC Type 47 license! This long-established local gem is on the market as an asset sale following the owner's passing. Operated by family members, this turn-key business is perfect for an experienced operator. Benefit from favorable lease terms with the City of San Diego. For more information on this listing, please complete our Non-Disclosure Agreement PLEASE FILL OUT OUR NDA → LISTING BROKER Rafael Lomeli DRE 02001626 Phone: 619-454-1392 Email: rafael.lomeli@thedealfirm.com SEE ALL MY LISTINGS CONTACT LISTING BROKER Name * First Last Phone Email * Message This field is hidden when viewing the form Listing Title This field is hidden when viewing the form Listing ID This field is hidden when viewing the form Listing Office This field is hidden when viewing the form Broker Email Submit Δ High-End Travel Agency Now Available Previous Post Established Electric Bike Dealership with Sales, Rentals and Tours Next Post",active,2026-08-23T23:07:14.735405+00:00,2026-08-23T23:07:14.735405+00:00
