account,broker_name,company_name,listings_url,city,state,active_listings,leaderboard_score
45433.0,marty fahncke,"westbound road, llc",https://www.westboundroad.com/available-for-acquisition.html,louisburg,ks,3.0,59.0
44342.0,tony tsurunakis,carolinas commercial brokerage,https://carolinascommercialbrokerage.com/commercial-property-listings/,charlotte,nc,3.0,59.0
35275.0,john sosville,platform brokerage,https://platformbrokerage.com/businesses-for-sale/,lakewood,co,3.0,59.0
39990.0,sundeep gill,gillagency,https://gillagency.co/business-acquisitions/,bethpage,ny,4.0,59.0
44259.0,michael faust,first choice business brokers van nuys,https://vannuys.fcbb.com/businesses-for-sale,north hollywood,ca,4.0,59.0
39939.0,gil tatarsky,first choice business broker hudson valley,https://businessforsaleinhudsonvalley.com/businesses-for-sale?sort=FeaturedLocalBusinesses&page=1,poughkeepsie,ny,4.0,59.0
26764.0,david a. richman,"richman business brokerage & insurance, llc",https://richmanbusiness.com/businesses-for-sale,simsbury,ct,3.0,59.0
46023.0,jeff hennessey,"the jennessey group, llc",https://www.jennessey.com/businesses-for-sale,hiawatha,ia,3.0,59.0
8730.0,frank fitzsimmons,pensacola business brokers,https://pensacolabusinessbrokers.com/business-for-sale-in-pensacola/,pensacola,fl,4.0,59.0
12492.0,stewart nance,cantrell-griffin business brokers,https://www.arkansasbusinessbrokers.com/business-listings,springdale,ar,4.0,59.0
12494.0,joe marley,signature business group inc.,https://www.signaturebusinessgroup.com/businesses-for-sale/,harwood heights,il,4.0,59.0
25487.0,jay shrewder,global business brokers llc,https://www.globalbizbkrs.com/businesses-for-sale,tulsa,ok,4.0,59.0
27054.0,doug barrett,transition business brokers,https://thetransitiongroup.biz/businesses-for-sale/,mesa,az,4.0,59.0
12853.0,"brenda bernhard, cbb",strong business advisors,https://brendathebroker.com/businesscategory/businesses-for-sale,burbank,ca,4.0,59.0
42829.0,jeffrey jump,jump international business brokers,https://jumpinternationalbusinessbrokers.com/businesses-for-sale/,pinellas park,fl,3.0,58.0
40379.0,arlene c. guerrero,xcllusive business sales,https://xcllusivebusinessbrokers.com/business-for-sale/,honolulu,hi,4.0,58.0
42343.0,adam exas,stillwater advisors llc,https://www.bizbuysell.com/business-broker/adam-exas/stillwater-advisors-llc/34509/?bp_sreg=24&bp_scity=savannah&bp_cpg=,savannah,ga,4.0,58.0
31506.0,chandler j. kelley,the gas broker™,https://www.thegasbroker.com/activelistings,rancho santa margarita,ca,4.0,58.0
1043.0,edward a. granka,"business brokerage group, inc.",https://www.bizbuysell.com/business-broker/edward-a-granka/business-brokerage-group-inc/331/?p_sreg=48&bp_scounty=1983&bplt=10#profileTabsContainer,albany,ny,4.0,58.0
11142.0,mike schmitt,coldwell banker commercial orion,https://www.cbcorion.com/site/category/property-type/businesses-sale,waite park,mn,4.0,58.0
40807.0,brad reeder,belize business brokers & advisors,https://belizebusinessbroker.com/buy-a-business/,san pedro town,unknown,4.0,58.0
40437.0,jonathan barak,capital business solutions,https://capitalbbw.com/buy-a-business/business-opportunities-for-sale/,unknown,unknown,4.0,58.0
42897.0,laura finelli,laura finelli,https://www.loopnet.com/commercial-real-estate-brokers/profile/laura-finelli/k1h71d9b#listings-section,whippany,nj,4.0,58.0
42873.0,john padgett,"southeast business broker, inc",https://synergybb.com/businesses-for-sale/,athens,ga,4.0,58.0
34948.0,malcom hay,tri-county business brokers,https://tworld.ie/locations/tricounty/buy-a-business/active-business-listings/?s=submit&country=United%20States&state=New%20Jersey,ocala,fl,4.0,58.0
22915.0,jack snyder,snyder partners inc,https://www.bizbuysell.com/business-broker/jack-snyder/snyder-partners-inc/16190/?fbclid=IwAR1DPAMEoMd6y_oFy7urL7QeDpOVNdNXM3zILOQImKKM5co5aoK8G4O1D0I,grand rapids,mi,4.0,58.0
39585.0,justin svetnicka,new mexico business brokers,https://www.newmexicobusinessbrokers.com/listings,santa fe,nm,4.0,58.0
35873.0,jim slattery,ballistic brokers llc,https://www.bizbuysell.com/business-broker/jim-slattery/ballistic-brokers-llc/28540/,stuart,fl,4.0,58.0
35577.0,michael ramatowski,"rambizgroup, llc",https://www.rambizgroup.com/how-to-buy-a-business-listings/,marietta,ga,4.0,58.0
26869.0,tom diedrich,link business dfw,https://linkbusiness.com/businesses-for-sale,dallas,tx,4.0,58.0
44322.0,matthew russell,"aai financial group, llc","https://aaifg.com/real-estate/residential-real-estate/

https://aaifg.com/business-brokerage/

",yakima,wa,4.0,58.0
28216.0,dave cozzocrea,southeast business advisors,https://southeastbusinessadvisors.com/businesses-for-sale/,tallahassee,fl,3.0,58.0
44220.0,michael nunnery,global business brokers & valuations inc,https://www.gbbvinc.com/businessesforsale,tampa,fl,4.0,58.0
43641.0,"rhett kniep, m&ami, cm&ap, cbi, cepa",centurion 7 business advisors,https://centurion7.com/business-opportunities/,roseville,ca,3.0,58.0
24076.0,john rowley,angle business services,https://www.anglefinancialservices.com/business-listings-2/,dover,de,4.0,58.0
23273.0,john preston,wellstone group llc,https://wellstonegroup.net/business-search/,miami,fl,4.0,58.0
19639.0,joshua lindsey,american business brokers,https://americanbizbrokers.com/business-listings,salt lake city,ut,3.0,58.0
19193.0,phil host,truforte business group,https://trufortebusinessgroup.com/florida-business-for-sale/,fort myers,fl,4.0,58.0
1748.0,dan replogle,midwest business brokers inc.,https://www.midwest-brokers.com/businesses-sale-listings/,fort wayne,in,4.0,58.0
5009.0,harvest business llc,harvest business advisors,https://www.harvestbusiness.com/s-projects-basic,columbia,md,4.0,58.0
46191.0,asim hirani,biz brothers llc,https://www.bizbrothers.net/listings,sugar land,tx,4.0,58.0
45873.0,lutz lehmann,magnus business group,https://magnusbusinessgroup.com/listings/,westlake village,ca,3.0,58.0
17067.0,dougall mccorkle,premier commercial inc.,https://premiercommercial.biz/residential-searches/our-listings/,naples,fl,4.0,58.0
5084.0,judy sweeney,westport business brokers,https://www.hedgestone.com/businesses-for-sale/,wynnewood,pa,4.0,58.0
570.0,robert hedges,the robert hedges company,https://www.trhc.biz/listings.shtml?statuses=ACTIVE,colorado springs,co,4.0,58.0
16110.0,donald dillon,seawinds investment realty. llc,https://brokersbiz.com/selling-a-business-in-florida/,palm beach gardens,fl,4.0,58.0
15780.0,amarjit (a.j) mokha,ez biz brokers.,https://www.bizbuysell.com/business-broker/amarjit-a-j-mokha/ez-biz-brokers/9563/?bplt=10#bdProfileMyListings,gainesville,va,4.0,58.0
43119.0,brandy rumph,ameri-business brokers,https://ameri-business.com/businesses-for-sale/,bloomington,in,3.0,57.0
26356.0,andrew rosenthal,lighthouse business brokers,https://lighthousebusinessbrokers.com/buy/,chicago,il,3.0,57.0
41621.0,kevin shin,fortune realty advisor,https://fortunerealtyadvisors.com/properties/,fairfax,va,3.0,57.0
45130.0,chelsea brown,the social's business,https://thesocialsbusiness.com/pages/businesses-for-sale,corinth,ms,2.0,57.0
45688.0,chase busenbark,first choice southeast,https://southeastmo.fcbb.com/businesses-for-sale?sort=FeaturedLocalBusinesses&page=1,st. louis,mo,3.0,57.0
4493.0,richard veale,profiles international realty,https://www.profilesrealty.com/106/Business-Search,kissimmee,fl,3.0,57.0
42785.0,"ryan hemmert, mba cpa",washington business brokers llc,https://wabusinessbrokers.com/businesses-for-sale/,seattle,wa,2.0,57.0
25984.0,nikolai safonov,florida buy and sell,https://blog.invmagportal.com/en-businesses-for-sale,hollywood,fl,3.0,57.0
8016.0,nicholas orlov,"the orlov company, inc.",https://www.orlovcompany.com/Business-Listings.aspx,wayland,ma,3.0,57.0
1285.0,michael lefkowitz,benjamin ross group,https://www.benjaminrossgroup.com/businesses-for-sale,southampton,pa,2.0,57.0
4338.0,larry k. pedersen,"pedersen consulting group, inc.",https://www.dnb.com/en-us/products/dnb-business-listing.html,fort collins,co,3.0,56.0
17414.0,susan refahiat,station sales,https://www.loopnet.com/biz/florida/gas-stations-for-sale/,newport coast,ca,3.0,56.0
28277.0,jerry lucas,lucas business brokers,https://brokers.interexo.com/search?,powell,tn,3.0,56.0
38297.0,dana jennings,leading edge business brokers,https://www.leadingedgebrokers.com/businesses-for-sale/,ottawa,il,2.0,56.0
11134.0,elite business investments corp.,elite business investments corp.,https://elite-biz.com/laundromats-for-sale/,valley village,ca,3.0,56.0
1037.0,all trades global,all trades global,https://alltradesglobal.com/businesses-for-sale/,norfolk,va,3.0,56.0
16534.0,michael mitchell,business research group,https://brgbrokers.com/search-results/?Keywords=&c_listing_region_c=&c_listing_town_c=&c_businesscategories=&pagenumber=1&resultsperpage=8&c_ownerscashflow%5B%5D=0&c_ownerscashflow%5B%5D=100000000&c_listing_askingprice_c%5B%5D=0&c_listing_askingprice_c%5B%5D=100000000&c_listing_downpayment_c%5B%5D=0&c_listing_downpayment_c%5B%5D=100000000,glen allen,va,2.0,56.0
36650.0,mark gore,"american business investors, inc.",https://abi-broker.com/indianapolis-businesses-for-sale/,unknown,unknown,3.0,56.0
6767.0,james d. (jim) orum,the lone star consultancy,https://thelonestarconsultancy.com/businesses-for-sale/,the woodlands,tx,3.0,56.0
18399.0,josh saunders,maine business brokers,https://www.mainebusinessbrokers.com/businesses-for-sale,unknown,unknown,3.0,56.0
44198.0,ryan parshall,exit mergers & acquisitions,https://www.exitmergers.com/our-listings,"kansas city, mo",mo,2.0,56.0
44033.0,carl schweiger,trilogy realty specialists,https://www.trilogyrs.com/businesses-for-sale,murrieta,ca,3.0,56.0
17548.0,mark l. allen,"commercial real estate professionals, inc.",https://orlandocommercialrealestate.idxbroker.com/idx/featured?srt=newest,orlando,fl,3.0,56.0
35151.0,george giles,"intemedior business advisors, llc",https://intemedior.com/our-business-listings/,austin,tx,3.0,56.0
43278.0,gus jadoun,ace realty group,https://acerealty.biz/listings/,new port richey,fl,3.0,56.0
37954.0,joanie keays,exit strategy brokerage,https://www.bizex.net/business-for-sale,granbury,tx,3.0,56.0
3635.0,wendell brandt,marketpoint advisors,https://www.marketpointadvisors.com/businesses-for-sale/,south lyon,mi,3.0,56.0
3412.0,ginger dean,business acquisition & merger associates,https://www.buysellyourbusiness.com/current-engagements/buy-side,charlotte,nc,3.0,56.0
39232.0,dale johnston,ascend business services,https://www.ascendadvisors.us/about-us/business-sale-listings/,pittsburgh,pa,3.0,56.0
35999.0,joseph guarino,link business - pennsylvania east,https://linkbusiness.com/businesses-for-sale,lancaster,pa,3.0,56.0
5248.0,bob langner,langner management,https://langnermanagement.com/businesses-for-sale/,tupelo,ms,3.0,56.0
33341.0,ken galecki,exit360 business brokers,https://www.exit360brokers.com/portfolio,broomfield,co,2.0,56.0
32682.0,brad ellison,pro asset advisors,https://www.proassetadvisors.com/listings,san antonio,tx,3.0,56.0
42601.0,"dick obendorf ma, ojt",bxb business brokers,https://bxbbrokers.com/home/listings/,everett,wa,3.0,56.0
24956.0,daren henson,patriot mergers & acquisitions,https://patriotmanda.com/businesses-for-sale/,bastrop,tx,3.0,56.0
42770.0,stocker travis,dbi business advisors,https://www.dbi-businessadvisors.com/businesses/,addison,tx,3.0,56.0
44372.0,drew whelchel,"azul advisory, llc",https://azul-advisory.com/listings/,"san antonio, tx 78249",tx,3.0,56.0
3304.0,bradley g. marlor,utah business consultants,https://ubcutah.com/business-listings/?_filters=available%2Csold,south jordan,ut,3.0,56.0
45933.0,joshua powers,loyalty business brokers,https://loyaltybusinessbrokers.com/all-listings/,franklin,tn,2.0,56.0
23801.0,john olness,business broker guru,https://bizbrokerguru.com/search-listings/,pheonix,az,3.0,56.0
4655.0,sun acquisitions,sun acquisitions,https://sunacquisitions.com/featured-business-listings/,chicago,il,3.0,56.0
1956.0,"premier sales, inc. diane t. thomas pllc, d.b.",premier sales,https://www.premiersalesaz.com/businesses_for_sale.php,scottsdale,az,3.0,56.0
40491.0,aaron kirchner,equity1 advisory corp,https://equity1advisorycorp.com/,franklin,tn,3.0,56.0
39270.0,john marsh,marsh creek advisors,https://www.mcreek.com/businesses-for-sale/,atlanta,ga,3.0,56.0
39499.0,kevin robertson,first choice business brokers denver,https://businessforsaleindenver.com/businesses-for-sale,littleton,co,3.0,56.0
43973.0,robert tucker,abilene acquisitions and valuation,https://abileneacquisitions.com/#bizlisting,abilene,tx,3.0,56.0
22610.0,mitri habash,"habash commercial realty, llc",https://www.bizbuysell.com/business-broker/mitri-habash/habash-commercial-realty-llc/15901/?bplt=10#bdProfileTabss,wilmington,de,3.0,56.0
24514.0,"thomas mcgovern, mba, cva",advantage brokerage,https://www.advantagebrokerage.com/businesses-for-sale/,jamaica,ny,3.0,56.0
12995.0,arthur williams,morgan & westfield,https://morganandwestfield.com/buy/businesses-for-sale/,a381 bradenton,fl,3.0,56.0
110.0,bruce raw - will ogrady - mike russo,"hilton head business brokers, inc",https://hhbusinessbroker.com/current-business-offerings.html,hilton head island,sc,2.0,55.0
37407.0,bob crandall,"bc business brokers, inc.",https://bcbusinessbroker.ca/businesses-for-sale/,manhattan beach,ca,2.0,55.0
17417.0,tom caltrider,hawaii business sales,https://www.hawaiibusinesssales.com/portfolio,kahului,hi,2.0,55.0
44062.0,ron ginsburg,atlantic business realty,https://atlanticbusinessrealty.com/,boynton beach,fl,2.0,55.0
44092.0,sean edelstein,dunes advisors,https://www.axial.net/forum/companies/new-york-business-brokers/,bermuda dunes,ca,2.0,55.0
44171.0,mark voss,vossmossis business brokerage,https://www.bizbuysell.com/business-broker/mark-voss/vossmossis-business-brokerage/36192/?utm_source=chatgpt.com,castle pines,co,2.0,55.0
44854.0,eboni johnson,equity business brokers,https://www.axial.net/forum/companies/new-york-business-brokers/,austell,ga,2.0,55.0
40958.0,jeffrey weiner,page olson,https://048a144.netsolhost.com/business-listings/,vista,ca,2.0,55.0
39763.0,steve barnett,the valley business broker,https://www.thevalleybusinessbroker.com/businesses-for-sale/,agoura hills,ca,2.0,55.0
33725.0,nicole howard,mazzglobal llc,https://mazzglobalconsulting.com/franchises/,houston,tx,2.0,55.0
22424.0,joseph szucs,berkshire hathaway homeservices florida properties /license: sl3047161,https://www.loopnet.com/biz/business-opportunity/outstanding-short-term-rental-investment-property-and-business/2355388/,trinity,fl,2.0,55.0
40769.0,bill bromley,ibb-investment business brokerage,https://ibbdallas.com/businesses-for-sale/,dallas,tx,2.0,55.0
32013.0,ken davis,champion properties/div of fortunes unlimited,https://www.loopnet.com/biz/business-opportunity/law-firm/2238723/,palm springs,ca,2.0,55.0
31969.0,wayne elam,commercial realty solutions,https://crs-mn.com/businesses/,buffalo,mn,2.0,55.0
15875.0,glen cooper,colorado business brokers,https://www.bizbuysell.com/colorado-businesses-for-sale/,northglenn,co,2.0,55.0
28697.0,jethro hopkins,no coast business advisors llc,http://nocoastbusinessadvisors.com/search-results/?#bbcrm-listings-searchresults,lincoln,ne,2.0,55.0
7977.0,g3 brokers,g3 brokers llc,https://www.g3brokers.com/our-listings,longboat key,fl,2.0,55.0
36380.0,"gregg kunz, cbi, m&ami",rocky mountian business advisors,https://rockymountainba.com/buy-a-business/,denver,co,2.0,55.0
6540.0,"john brooks, broker",illiana properties,https://www.illianaproperties.com/properties,hutsonville,il,2.0,55.0
8491.0,john zoellner,zoellner garten & company,https://www.zoellnergarten.com/businesses-for-sale/,cincinnati,oh,2.0,54.0
15853.0,charles feather,feather real estate group,https://www.featherrealestategroup.com/commercial_business.phtml,rice lake,wi,2.0,54.0
6367.0,julie williams,dawson commercial brokers,https://dawsoncommercialbrokers.com/property/for-sale/business/,bangor,me,2.0,54.0
607.0,sharon m. franco,athans business brokers & realty,https://www.businessbroker.net/brokers/sharon-m-franco-westborough-massachusetts-12281.aspx - Doesn't Load,westborough,ma,2.0,54.0
6202.0,tom dickson,usvibb,https://www.bizbuysell.com/business-broker/thomas-r-milana-p-a/transworld-business-brokers-llc/25191/?bplt=10#bdProfileTabs,virgin island city,unknown,2.0,54.0
16760.0,jb mason,okeeffe & omalley inc.,https://www.ok-om.com/businesses-for-sale/,kanas city,mo,2.0,54.0
42935.0,eric suh,"young star realty, llc",https://www.youngstarrealty.com/idx/listings/businesses/,randolph,nj,2.0,54.0
27648.0,jerry khami,esoteric realty,https://esotericrealty.idxbroker.com/idx/results/listings?pt=sfr&lp=200000&hp=800000&ccz=city&per=10&srt=prd,utica,mi,2.0,54.0
8231.0,peter robinson,hudson robinson business brokerage,https://www.hudsonrobinson.com/business-search,boca raton,fl,2.0,54.0
23557.0,clarence griggs,griggs business brokers,https://www.griggsbusinessbrokers.com/featured-listings/,austin,tx,1.0,54.0
45319.0,mike fisher,fisher business brokers,https://www.fishergroup.co/businesslistings,longmeadow,ma,2.0,54.0
41964.0,beat stauble,"the ventura group of florida, inc.",https://venturaflorida.com/businesses-for-sale/,st. augustine,fl,2.0,54.0
32630.0,chris forrest,robbinex,https://www.robbinex.com/buying-a-business/,grimsby,on,2.0,54.0
31881.0,michael palm sr.,palm commercial brokerage,https://palmcommercialbrokerage.com/listings/,minneapolis,mn,2.0,54.0
2199.0,"william a. doyle, esq.",the bridlebrook group,https://www.bridlebrookgroup.com/buy-a-business/,broomall,pa,2.0,54.0
41091.0,marlon deausen,deausen realty,https://deausenrealty.idxbroker.com/idx/results/listings?idxID=b004&pt=1,potomac,md,2.0,54.0
41274.0,jason brown,pgp advisory,https://www.pgpadvisory.com/businesses-for-sale/,san antonio,tx,2.0,54.0
22811.0,jerry long,anthony wayne business exchange,https://www.bizbuysell.com/brokerdirectory/Profile/ViewAllListings.aspx?J=b&I=422&s=Anthony%2bWayne%2bBusiness%2bExchange&k=anthonywayne.com,warsaw,in,2.0,54.0
25805.0,eric voide,rivo consulting group,https://www.bizbuysell.com/brokerdirectory/Profile/ViewAllListings.aspx?J=b&I=25805&s=Rivo%2bConsulting%2bGroup&k=www.rivogroup.com,cromwell,ct,2.0,54.0
29261.0,gil sanchez,"tempus business strategists, llc",https://www.tempusbusiness.com/search-businesses-for-sale/search-florida-business-for-sale/,tampa,fl,2.0,54.0
42525.0,gordie gerbrandt,tim lamb group,https://timlambgroup.com/dealerships-for-sale,edmonton,ab,2.0,54.0
19453.0,ricardo quintero,makro investment (brokerbusiness.biz),https://brokerbusiness.biz/,atlanta,ga,2.0,54.0
18984.0,"jeffery baxter, m&ami, cbi, cm&ap",midstreet mergers & acquisitions,https://www.midstreet.com/businesses-for-sale,raleigh,nc,2.0,54.0
33560.0,andy sokol,the sokol group,https://thesokolgroup.idxbroker.com/idx/results/listings?,chicago,il,2.0,54.0
33985.0,john f hogan,kona blue plantations,https://konablueplantations.com/businesses-for-sale?utm_source=chatgpt.com,la quinta,ca,2.0,54.0
33458.0,ron schwab,nor cal business sales,http://bizbuysell.com/business-broker/ron-schwab/nor-cal-business-sales/26287/?bplt=20#bdProfileTabs,concord,ca,2.0,54.0
33536.0,tom alberts,great lakes business group,https://greatlakesbusinessgroup.com/businesses-sale/,green bay,wi,2.0,54.0
3991.0,robert howells,business brokers of san antonio,https://bbofsa.com/business-listing/,san antonio,tx,2.0,54.0
516.0,james a. eshleman,strategic endeavors llc,https://www.strategicendeavors.com/businesses-for-sale.php,lancaster,pa,2.0,54.0
16424.0,todd moore,premier business opportunities,https://www.premierbizgroup.com/buy,campbell,ca,2.0,54.0
17581.0,"mike lohbeck, cbi","mgl business solutions, llc.",https://mglbusinesssolutions.com/businesses-for-sale/,cincinnati,oh,2.0,54.0
17385.0,peter harris,florida international realty group inc,https://bbfmls.com/businesses-for-sale/,sarasota,fl,2.0,54.0
26460.0,ken johnson,coast business brokerage,https://coastbusinessbrokerage.com/businesses-for-sale/,unknown,unknown,2.0,54.0
26674.0,mark knopic,carolina business alliance,https://carolinabusinessalliance.com/for-sale/,irmo,sc,2.0,54.0
26853.0,alan weidner,business brokers inc,https://businessbrokersinc.com/our-listings/,brigantine,nj,2.0,54.0
43262.0,azker cader,omnium mergers and aquisitions,https://omniumbusiness.com/for-sale/,unknown,unknown,2.0,54.0
14240.0,andrew cross,cross northwest inc.,https://crossnw.com/businesses-for-sale/,utah,ut,2.0,54.0
14268.0,r. everett roff,california business exchange,https://www.calbizx.com/businessesforsale,encinitas,ca,2.0,54.0
37598.0,jeff balch,crestone business group,https://www.crestonebusinessgroup.com/#listings,colorado springs,co,1.0,54.0
998.0,"lawrence (larry) schumann, cbi",corporate investment,https://corpinvest.com/austin-tx-businesses-for-sale/,austin,tx,2.0,54.0
3889.0,"richard schammel, cbb",venture advisors business sales & acquisitions,https://ventureadvisors.net/businesses-for-sale,pasadena,ca,2.0,54.0
8962.0,satwant singh,"doaba brokers, llc",https://www.doababrokers.com/listings,tucker,ga,2.0,54.0
12134.0,robert flynn,united brokers group llc,https://unitedbrokersgrp.com/our-listings,east greenwich,ri,2.0,54.0
1072.0,daniel p. haggerty,pmj group llc,https://pmjmergers.com/category/business-listings/,clarks summit,pa,2.0,54.0
1121.0,"david ccim, cbb",kellenberger & associates,https://biz2buy.net/business-listings-1,lafayette,la,2.0,54.0
27354.0,james tiffin,"turning point advisors, llc",https://turningpointadvisorsllc.com/businesses-for-sale/,springboro,oh,2.0,53.5
38519.0,tom smith,transaction advisors,https://www.transactionadvisors.co/business-for-sale/,oklahoma city,ok,1.0,53.0
31376.0,kyle dehaas,dehaas consulting,https://www.bizbuysell.com/business-broker/kyle-dehaas/dehaas-consulting/24299/?bplt=10#bdProfileTabs,austin,tx,1.0,53.0
40749.0,bruno barnagaud,shoreast realty,https://shoreastbusiness.com/our-listings/,boca raton,fl,1.0,53.0
144.0,buddy carp,"squizzero, carp & associates",https://www.squizzero.com/businesses-for-sale/,north attleboro,ma,1.0,53.0
48827.0,soo hyoung kim,cland realty,https://www.clandbiz.com/search-results/?states%5B%5D=,duluth,ga,25.0,53.0
41001.0,anne caruso,the loyalty business brokers,https://loyaltybusinessbrokers.com/all-listings/,cinnaminson,nj,1.0,53.0
3885.0,h.l. bud werner,golden gate business advisors,https://www.ggbusinessadvisors.com/current-listings/,marin county,ca,1.0,53.0
37539.0,steven weinberg,the brokerage real estate,https://www.the-brokerage.net/index.php?showagency=1#rslt,grand junction,co,1.0,53.0
6953.0,mani singh,tnw business brokers,https://tnwbusinessbrokers.com/listings,rancho cucamonga,ca,20.0,52.5
39556.0,carrie duvall,1st & main partners,https://www.isellyour.biz/copy-of-featured-listings,orlando,fl,1.0,52.0
10189.0,larry muratore,"muratore & associates, llc",https://www.bizbuysell.com/business-broker/don-hudson/nadon-and-associates-llc/21266/,dacula,ga,1.0,52.0
76.0,jim beggs,"becker & beggs, ltd.",http://www.beckerbeggs.com/businesses-for-sale/,cincinnati,oh,1.0,52.0
1508.0,matt coyne,brandywine mergers & acquisitions,https://www.bma1.com/business-listing/,malvern,pa,1.0,52.0
13130.0,leigh apodaca,the apodaca group at compass,https://www.bizbuysell.com/business-broker/leigh-apodaca/the-apodaca-group-at-compass/7225/,dana point,ca,1.0,52.0
16500.0,don blouch,landmark commercial ltd,https://www.landmark-commercial.com/business_for_sale.html,wye mills,md,0.0,52.0
43344.0,christopher goebel,crossroads advisers,https://crossroadsadvisers.com/brokerage/#business-for-sale,cleveland,oh,1.0,52.0
28259.0,leonard seiple,dallas business realty,https://dallasbusinessrealty.com/wp/current-listings/,lewisville,tx,1.0,52.0
27702.0,andrew rogerson,rogerson business services,https://www.rogersonbusinessservices.com/services/buying-your-business/business-for-sale/,carmichael,ca,1.0,52.0
44250.0,georg von greiff,abalaris business ventures,https://abalventures.com/search-business-for-sale/,tampa,fl,1.0,52.0
15729.0,heather krebs 801-201-6866,business sales group,https://www.bsalesgroup.com/mergers-and-acquisitions-businesses-for-sale,heber city,ut,1.0,52.0
27750.0,david almoslino,the almo financial group,http://bizbuysell.com/business-broker/david-almoslino/the-almo-financial-group/20816/,phoenix,az,1.0,52.0
4741.0,"andrew (drew) smith, m&ami, cbi, mcbc, cbb",the morton group,https://www.bizbuysell.com/business-broker/andrew-drew-smith-mandami-cbi-mcbc-cbb/the-morton-group/1638/?utm_source=chatgpt.com,annapolis,md,1.0,52.0
15333.0,chuck mondave,versant business advisors,https://www.bizbuysell.com/business-broker/chuck-mondave/versant-business-advisors/9156/,fremont,ca,1.0,52.0
25663.0,lauren zenk,cornerstone business partners,https://www.cornerstonebusinesspartners.com/business-for-sale,bettendorf,ia,1.0,52.0
42793.0,norman pearce,cal business advisors,https://www.californiabusinessadvisors.com/listings,san francisco,ca,0.0,52.0
2524.0,jennifer sokol,"cole & company, inc.",https://colepartners.net/businesses-for-sale/,unknown,unknown,1.0,52.0
25143.0,david kueker,business transfer specialists,https://www.biztsfr.com/listings,lewis center,oh,1.0,52.0
25069.0,tony koechli,chv group llc,https://www.bizbuysell.com/brokerdirectory/profile/viewalllistings.aspx?J=b&I=25069&m_dmr=1,lyman,sc,1.0,52.0
28221.0,don hudson,"nadon & associates, llc",https://www.bizbuysell.com/business-broker/don-hudson/nadon-and-associates-llc/21266/,troy,mo,1.0,52.0
26985.0,david wu,alliance real estate,https://www.bhhs.com/alliance-real-estate-mo304/search?SearchType=Empty&PropertyType=1%2C2&ApplicationType=FOR_SALE&ListingStatus=1&NewListing=false&Sort=PRICE_DESCENDING&PageSize=32&Page=1&isAgentPage=false&isFranchisePage=true&franchiseeCode=MO304,pensacola,fl,1.0,52.0
19082.0,team gardner/langley,berkshire hathaway homeservices knight and gardner realty,https://www.bhhsfloridakeys.com/search?SearchType=Empty&PropertyType=1%2C2%2C3%2C4%2C5&ApplicationType=FOR_SALE&ListingStatus=1&NewListing=false&Sort=PRICE_DESCENDING&PageSize=32&Page=1&isAgentPage=false&isFranchisePage=true&franchiseeCode=FL309,key west,fl,1.0,52.0
18805.0,john phillips,walden businesses inc.,"https://www.bizbuysell.com/business-broker/john-phillips/walden-businesses-inc/38350/

https://www.bizbuysell.com/business-broker/dean-mcdonald-cbi-mandami-cmandap/walden-businesses-inc/12353/

https://www.bizbuysell.com/business-broker/sara-burden/walden-businesses-inc/252/",unknown,unknown,1.0,52.0
19567.0,matthew cohen,west coast business brokers,https://westcoastbusinessbrokers.com/listings/,south jordan,ut,1.0,52.0
42117.0,jack singer,"singer business brokers, llc",https://www.singerbusiness.com/services-9,ashland,va,1.0,52.0
42174.0,ray elwood,business brokers corporation,https://businessbrokersinc.com/our-listings/,ashland,ne,1.0,52.0
16922.0,danny han,h & s enterprise llc,https://www.dnb.com/en-us/products/dnb-business-listing.html -- Needs Subscription,fairfax,va,1.0,52.0
41225.0,carl bosse,maveno advisors,https://mavenoadvisors.com/businesses-for-sale/,boca raton,fl,1.0,52.0
1800.0,alan pak,tycoon business inv. & financing,https://www.bizbuysell.com/business-broker/alan-pak/tycoon-business-inv-and-financing/565/,los angeles,ca,1.0,52.0
30509.0,"sam thompson,cbi, m&ami",transitions in business,https://www.bizbuysell.com/business-broker/sam-thompson-cbi-mandami/transitions-in-business/23460/,minneapolis,mn,1.0,52.0
2311.0,george arapage,page olson commercial & business brokerage,https://048a144.netsolhost.com/business-listings/,san diego,ca,1.0,52.0
45361.0,ashlee fullwood,the 9941 group,https://www.bizbuysell.com/business-broker/ashlee-fullwood/the-9941-group/37321/?utm_source=chatgpt.com,roscoe,tx,1.0,52.0
2890.0,karl grasemann,"the grasemann group, ltd.",https://www.grasemanngroup.com/listings-businesses-for-sale,bartlett,il,1.0,52.0
23654.0,"richard roberts, cbi/abi/sva",aegis business brokers,https://aegisbusinessbrokers.com/businesses-for-sale.htm,fayetteville,ar,1.0,52.0
41617.0,james walter,ja walter inc,https://www.jawalter.com/businesses-for-sale/,sinking spring,pa,1.0,52.0
46069.0,mordecai evans,"business acquisition advisors, llc.",https://baallc.biz/business-listings/,augusta,ga,1.0,52.0
45733.0,natalie kessler,first choice business brokers of nw florida,https://panamacitybeach.fcbb.com/businesses-for-sale?sort=FeaturedLocalBusinesses&page=1,panama city beach,fl,0.0,52.0
